Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
2870;-0.30459;0.2888;0.059899;0.0011689;0.0046105;-0.083864;-0.30055;0.28696;0.030341;-0.0039264;0.0084944;-0.075194;0.176;0.035;1.71;0;0.01;-0.007;-0.24;-0.073;-1.766;-0.028;0.012;-0.025
2875;-0.30454;0.28887;0.059914;0.0011268;0.0048287;-0.083704;-0.30053;0.28698;0.030356;-0.0038828;0.0082295;-0.075027;0.176;0.035;1.71;0;0.01;-0.007;-0.23216;-0.084;-1.716;-0.027;0.012;-0.025
2880;-0.30457;0.28874;0.059857;0.0018478;0.0048598;-0.083969;-0.30055;0.28696;0.030346;-0.0037263;0.0080012;-0.075123;0.166;0.053748;1.662;0;0.01;-0.007;-0.23784;-0.084;-1.716;-0.027;0.012;-0.025
2885;-0.30458;0.28883;0.059887;0.0011813;0.0047039;-0.083995;-0.30058;0.28689;0.030341;-0.0037401;0.0082329;-0.075054;0.166;0.053064;1.662;0;0.01;-0.008;-0.24;-0.08616;-1.716;-0.027;0.012216;-0.025
2890;-0.3046;0.28887;0.05991;0.0010367;0.0045353;-0.083959;-0.30053;0.28697;0.030351;-0.0037276;0.0083776;-0.075207;0.166;0.045936;1.662;0;0.010896;-0.008;-0.23;-0.084;-1.716;-0.027;0.012784;-0.025784
2895;-0.30458;0.28878;0.059911;0.00080649;0.0048558;-0.083806;-0.30056;0.28695;0.030287;-0.003293;0.0079332;-0.075313;0.166;0.06296;1.662;0;0.01;-0.008;-0.219;-0.094;-1.716;-0.027;0.012;-0.026
2900;-0.30459;0.28881;0.059892;0.0013388;0.0048234;-0.08385;-0.30053;0.287;0.030321;-0.0034316;0.0078806;-0.075278;0.166;0.064;1.662;0;0.01;-0.008;-0.219;-0.094;-1.716;-0.026;0.012;-0.025
2905;-0.30463;0.28877;0.059907;0.0013139;0.0048796;-0.084109;-0.30053;0.28698;0.030328;-0.0034054;0.0078621;-0.075305;0.166;0.064;1.662;0;0.01;-0.008;-0.219;-0.094;-1.666;-0.026;0.012;-0.025
2910;-0.30457;0.28892;0.059915;0.0010845;0.0046297;-0.083828;-0.30057;0.28694;0.030351;-0.0035998;0.0084865;-0.075316;0.166;0.064;1.662;0;0.01;-0.008;-0.219;-0.08616;-1.666;-0.026;0.012;-0.026
2915;-0.30461;0.28879;0.05993;0.00081309;0.0045025;-0.083763;-0.30059;0.2869;0.030332;-0.0034774;0.0079912;-0.074938;0.166;0.064;1.613;0;0.011;-0.008;-0.23;-0.08616;-1.7052;-0.027;0.012216;-0.026
2920;-0.30461;0.28879;0.059893;0.0013368;0.0047792;-0.083924;-0.30055;0.28695;0.030348;-0.0037138;0.0081741;-0.07507;0.15887;0.064;1.6448;0;0.011;-0.008;-0.23;-0.094;-1.666;-0.027;0.012784;-0.026
2925;-0.30457;0.28889;0.059914;0.0012225;0.004859;-0.083818;-0.30056;0.28698;0.030362;-0.0037699;0.0083703;-0.075333;0.166;0.064;1.613;0;0.011;-0.008;-0.24;-0.094;-1.716;-0.026;0.012;-0.026
2930;-0.30461;0.28885;0.059857;0.0017817;0.0047143;-0.083936;-0.30055;0.28702;0.030397;-0.0041086;0.0088104;-0.075397;0.166;0.064;1.613;0;0.011;-0.008;-0.24;-0.105;-1.666;-0.026;0.012;-0.026
2935;-0.30461;0.28886;0.059911;0.0010598;0.0046455;-0.083983;-0.30055;0.28705;0.03042;-0.0043363;0.0087891;-0.075392;0.166;0.064;1.613;0;0.011;-0.0085;-0.23784;-0.10262;-1.666;-0.026;0.012;-0.026216
2940;-0.30461;0.28882;0.059848;0.0016353;0.0047482;-0.083921;-0.30056;0.28705;0.030419;-0.0042933;0.0088148;-0.075448;0.155;0.064;1.613;0;0.011;-0.009;-0.23216;-0.10262;-1.7052;-0.026;0.012;-0.027
2945;-0.30458;0.28891;0.059903;0.0011295;0.0048742;-0.083701;-0.30063;0.28694;0.030363;-0.004118;0.00863;-0.075324;0.155;0.069;1.662;0;0.011;-0.009;-0.23;-0.096376;-1.666;-0.026;0.012;-0.026
2950;-0.30461;0.28885;0.059912;0.0013314;0.0048252;-0.083852;-0.30061;0.28694;0.030373;-0.0040258;0.0085896;-0.075227;0.155;0.069;1.6375;0;0.0105;-0.009;-0.23784;-0.094;-1.666;-0.026;0.012;-0.026
2955;-0.30465;0.28876;0.059882;0.001606;0.004614;-0.084108;-0.30057;0.28697;0.030402;-0.0041093;0.0087284;-0.075252;0.155;0.074;1.613;0;0.011;-0.009;-0.22762;-0.096376;-1.666;-0.026;0.012;-0.026784
2960;-0.30463;0.2888;0.059877;0.0012911;0.0047306;-0.083997;-0.30061;0.28697;0.030379;-0.0037894;0.0084956;-0.075478;0.14852;0.074;1.662;-0.001;0.011;-0.009;-0.219;-0.105;-1.666;-0.026;0.012;-0.027
2965;-0.30465;0.28876;0.059846;0.0016434;0.0048429;-0.084086;-0.30063;0.2869;0.030345;-0.0038213;0.0085448;-0.075236;0.145;0.074;1.613;0;0.011;-0.009352;-0.219;-0.105;-1.666;-0.026;0.012784;-0.027
2970;-0.30464;0.28875;0.059873;0.0016008;0.0048083;-0.084042;-0.30066;0.28683;0.030321;-0.003563;0.0082319;-0.075041;0.145;0.074;1.6236;0;0.010784;-0.009784;-0.22101;-0.105;-1.666;-0.026;0.012183;-0.027
2975;-0.30465;0.28876;0.059873;0.0016667;0.0046868;-0.083978;-0.30062;0.28692;0.030358;-0.003679;0.0083255;-0.075268;0.145;0.074;1.662;-0.001;0.011;-0.009;-0.219;-0.105;-1.6712;-0.025;0.013;-0.027
2980;-0.30459;0.28882;0.059882;0.0010255;0.0047391;-0.083781;-0.30063;0.28685;0.030363;-0.0036475;0.0083919;-0.07509;0.145;0.074;1.6514;-0.001;0.011;-0.009;-0.219;-0.10614;-1.716;-0.025;0.013;-0.027
2985;-0.30464;0.28876;0.059875;0.0014046;0.0048047;-0.084147;-0.30062;0.28688;0.030408;-0.0041019;0.0087469;-0.075108;0.145;0.074;1.662;-0.001;0.011;-0.009;-0.21786;-0.105;-1.666;-0.025;0.013;-0.027
2990;-0.30461;0.28876;0.059862;0.001603;0.0048589;-0.084052;-0.3006;0.28685;0.030372;-0.0038566;0.0085392;-0.074963;0.135;0.084;1.613;0;0.011;-0.01;-0.20914;-0.11486;-1.666;-0.025;0.013;-0.027
2995;-0.30455;0.28888;0.059935;0.00091168;0.0047269;-0.083758;-0.30063;0.28684;0.030343;-0.0035163;0.0082631;-0.074967;0.135;0.084;1.6569;-0.001;0.01;-0.01;-0.219;-0.116;-1.666;-0.025;0.013;-0.027
3000;-0.30457;0.28884;0.059897;0.0011985;0.0048585;-0.083863;-0.30064;0.28686;0.03036;-0.0034372;0.008407;-0.075109;0.145;0.08296;1.613;-0.001;0.011;-0.009896;-0.219;-0.116;-1.666;-0.025;0.013;-0.027
3005;-0.30463;0.28875;0.059892;0.0011572;0.0047598;-0.083986;-0.30062;0.28686;0.030371;-0.0034655;0.008384;-0.075232;0.14528;0.074;1.613;-0.001;0.011;-0.009;-0.219;-0.116;-1.666;-0.025;0.013;-0.027
3010;-0.30461;0.28878;0.059867;0.0018114;0.0047085;-0.083891;-0.30061;0.28684;0.030367;-0.0036993;0.008396;-0.075116;0.15472;0.07428;1.613;-0.001;0.010028;-0.009972;-0.219;-0.11486;-1.716;-0.025;0.013;-0.027
3015;-0.30454;0.28889;0.059913;0.0013045;0.0047916;-0.08375;-0.30065;0.2868;0.030383;-0.003639;0.0082254;-0.075026;0.145;0.08372;1.613;-2.8e-05;0.01;-0.009;-0.219;-0.116;-1.666;-0.026;0.013104;-0.027
3020;-0.30466;0.28868;0.059856;0.0016666;0.0048408;-0.084128;-0.30065;0.28688;0.030399;-0.0035532;0.0083555;-0.075337;0.145;0.074;1.564;-0.001;0.01;-0.009;-0.21786;-0.105;-1.666;-0.025104;0.013104;-0.026896
3025;-0.3046;0.28878;0.059884;0.0020283;0.0046224;-0.08384;-0.30061;0.28689;0.030415;-0.0037825;0.0088216;-0.07532;0.145;0.074;1.613;-0.001;0.01;-0.009;-0.20914;-0.105;-1.666;-0.025;0.013896;-0.026
3030;-0.30458;0.28882;0.059869;0.0018755;0.0046566;-0.083769;-0.30063;0.28684;0.030417;-0.0040247;0.0087487;-0.075036;0.145;0.074;1.613;-0.001;0.01;-0.009;-0.21786;-0.105;-1.666;-0.025;0.014;-0.026
3035;-0.30456;0.28885;0.059937;0.00086911;0.0049043;-0.083823;-0.30064;0.28681;0.030394;-0.0038533;0.0087537;-0.074954;0.145;0.064;1.613;-0.001;0.01;-0.008;-0.208;-0.094;-1.716;-0.026;0.014;-0.026
3040;-0.30457;0.28882;0.059874;0.0017314;0.0046911;-0.083707;-0.30063;0.28688;0.030423;-0.0039989;0.0090655;-0.075175;0.13528;0.054;1.6144;-0.001;0.009972;-0.009;-0.219;-0.09296;-1.666;-0.026;0.014;-0.026
3045;-0.30458;0.2888;0.059907;0.0015523;0.0046819;-0.08376;-0.30071;0.28673;0.030347;-0.0033924;0.0084741;-0.074908;0.145;0.054;1.613;-0.001;0.01;-0.008;-0.22886;-0.084;-1.617;-0.026;0.014;-0.026
3050;-0.30461;0.28877;0.059874;0.0018451;0.0047143;-0.083796;-0.30069;0.28672;0.030358;-0.0037072;0.0086022;-0.074744;0.145;0.053748;1.662;-0.001;0.009;-0.008;-0.23;-0.08504;-1.6221;-0.025104;0.014;-0.026
3055;-0.30466;0.28865;0.059858;0.0016548;0.0047541;-0.084143;-0.30072;0.28674;0.03036;-0.0036098;0.0086385;-0.074946;0.155;0.045936;1.662;-0.001;0.009;-0.008;-0.22886;-0.084;-1.666;-0.026;0.014;-0.025896
3060;-0.30461;0.28872;0.059882;0.001253;0.0048042;-0.083897;-0.30072;0.28676;0.030342;-0.0032976;0.008495;-0.074984;0.155;0.045;1.662;-0.001;0.009;-0.008;-0.23;-0.082856;-1.617;-0.026;0.014;-0.026
3065;-0.30457;0.28875;0.05989;0.0013256;0.0047343;-0.083544;-0.30065;0.28687;0.030449;-0.0040843;0.00929;-0.075112;0.166;0.04396;1.613;-0.001;0.009;-0.008;-0.22886;-0.082856;-1.6221;-0.026;0.014;-0.025104
3070;-0.30459;0.28881;0.059898;0.00096553;0.0047616;-0.08359;-0.30066;0.28687;0.030489;-0.0042591;0.009416;-0.07516;0.166;0.045;1.662;-0.001;0.009;-0.008;-0.22886;-0.073;-1.666;-0.026;0.014;-0.025
3075;-0.30456;0.28879;0.0599;0.0013226;0.0047315;-0.083474;-0.3007;0.28678;0.030438;-0.0039153;0.0087769;-0.074994;0.166;0.03716;1.662;-0.001;0.009;-0.008;-0.23;-0.073;-1.666;-0.026;0.014;-0.025
3080;-0.30466;0.28865;0.059868;0.0014785;0.0048419;-0.084006;-0.30071;0.28676;0.030444;-0.0038359;0.008752;-0.075069;0.166;0.03284;1.613;-0.001;0.009;-0.008;-0.24;-0.062;-1.666;-0.026;0.014;-0.025
3085;-0.3046;0.28876;0.059913;0.0016709;0.0044549;-0.083674;-0.30067;0.28678;0.030465;-0.0040582;0.0092934;-0.074938;0.176;0.025;1.662;-0.001;0.008;-0.007;-0.23;-0.062;-1.666;-0.027;0.014;-0.025
3090;-0.30459;0.28876;0.059884;0.0014667;0.0047505;-0.083836;-0.30066;0.28683;0.030488;-0.0044595;0.009725;-0.074995;0.166;0.025;1.662;-0.001;0.008352;-0.007;-0.23;-0.073;-1.6221;-0.026;0.014;-0.025
3095;-0.30462;0.28869;0.059872;0.0020368;0.0045646;-0.083664;-0.30069;0.28683;0.030505;-0.0046696;0.0099666;-0.075073;0.176;0.01852;1.71;-0.001;0.008352;-0.007;-0.24;-0.082856;-1.666;-0.026;0.014;-0.024104
3100;-0.3046;0.28873;0.059879;0.0019464;0.0045427;-0.083635;-0.30068;0.2868;0.030498;-0.004414;0.0098679;-0.074971;0.16952;0.015;1.71;-0.001;0.008;-0.007;-0.23;-0.062;-1.6221;-0.027;0.015;-0.025
