Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
535;-0.075339;0.27081;0.030813;-0.014082;-0.066582;-0.093884;-0.30026;0.28614;0.028205;0.0059303;0.0019055;-0.071988;-0.059;-0.5565;0.054;-0.018;0.011;-0.016;-0.014;0.004376;0.024;-0.018;0.026;-0.012
540;-0.0756;0.27087;0.031283;-0.016831;-0.077082;-0.093798;-0.30024;0.28616;0.028266;0.0057855;0.0019735;-0.071967;-0.059;-0.62025;-0.0185;-0.021;0.009;-0.015;-0.014;0.002;-0.026;-0.018;0.026;-0.013
545;-0.075912;0.27082;0.031697;-0.017267;-0.087337;-0.093905;-0.30019;0.28616;0.028256;0.0057891;0.0019759;-0.071763;-0.049;-0.639;-0.043;-0.022;0.0075;-0.013;-0.024;0.002;0.0132;-0.018;0.026;-0.012216
550;-0.076192;0.27082;0.032284;-0.018836;-0.096763;-0.09353;-0.30025;0.28601;0.028189;0.0060282;0.0019755;-0.071398;-0.049;-0.68761;-0.043;-0.024;0.007;-0.014;-0.024;0.004376;-0.026;-0.018;0.026;-0.012
555;-0.076429;0.27096;0.032959;-0.019888;-0.10507;-0.093158;-0.3003;0.28596;0.02817;0.0062023;0.0017936;-0.071238;-0.038;-0.74696;-0.025752;-0.025648;0.006;-0.014;-0.024;0.002;0.0132;-0.018;0.026;-0.012
560;-0.076817;0.27088;0.033357;-0.015436;-0.11157;-0.093269;-0.30021;0.28604;0.02818;0.0063595;0.0017207;-0.071166;-0.01504;-0.732;-0.011248;-0.024256;0.006648;-0.012256;-0.024;0.002;-0.0152;-0.018;0.026;-0.012216
565;-0.077139;0.27098;0.034286;-0.018541;-0.1176;-0.093166;-0.30018;0.28608;0.028233;0.0060537;0.0021378;-0.071215;-0.0040457;-0.84;-0.025752;-0.027648;0.005648;-0.014744;-0.024;0.010624;0.024;-0.018;0.026;-0.012
570;-0.077509;0.27119;0.034974;-0.014828;-0.12155;-0.094949;-0.30026;0.28592;0.028206;0.0059878;0.0019958;-0.070681;0.020918;-0.65756;0.006;-0.022633;0.0053005;-0.008;-0.035;0.002;-0.026;-0.018;0.026;-0.012
575;-0.077884;0.27155;0.035828;-0.0089711;-0.1239;-0.097636;-0.30029;0.28581;0.0282;0.0060521;0.0016381;-0.070031;-0.008;-0.52886;-0.053584;-0.019;0.007;-0.003784;-0.024;0.002;-0.026;-0.019;0.026;-0.012
580;-0.078327;0.27184;0.036821;-0.0037547;-0.12523;-0.10109;-0.30023;0.28587;0.028285;0.0058085;0.0017946;-0.070115;0.013;-0.42993;-0.043;-0.017;0.006;-0.000216;-0.032624;0.002;0.024;-0.018;0.026;-0.012
585;-0.078817;0.27228;0.037888;0.0024897;-0.12519;-0.10465;-0.30024;0.28586;0.028323;0.0058603;0.0015588;-0.07027;0.002;-0.3652;-0.043;-0.015;0.007;0.002;-0.026376;0.013;0.024;-0.018;0.026;-0.012
590;-0.079343;0.27283;0.039133;0.0071511;-0.12471;-0.10839;-0.30024;0.28581;0.028358;0.0054722;0.0017431;-0.070012;0.013;-0.309;-0.043;-0.014;0.007;0.003;-0.024;0.010624;0.024;-0.018;0.026;-0.012
595;-0.079994;0.27336;0.040366;0.012013;-0.12331;-0.11243;-0.30018;0.28585;0.028372;0.0052166;0.0020634;-0.069985;0.02196;-0.26768;-0.043;-0.013;0.007;0.004;-0.032624;-0.006624;0.024;-0.018;0.026;-0.012216
600;-0.080613;0.27402;0.041648;0.017889;-0.12172;-0.116;-0.30014;0.28592;0.028416;0.0017797;0.0076809;-0.079298;0.013;-0.23907;-0.043;-0.013;0.007;0.004;-0.024;-0.009;0.024;-0.018;0.026216;-0.013
605;-0.081331;0.27463;0.043004;0.023588;-0.11984;-0.11971;-0.30016;0.28595;0.028445;0.0023775;0.0066014;-0.079078;0.013;-0.201;-0.043;-0.012;0.007;0.005;-0.032624;-0.01116;0.024;-0.018;0.026;-0.012
610;-0.082079;0.27524;0.044423;0.030319;-0.11776;-0.12314;-0.30017;0.28597;0.028489;0.0023961;0.006506;-0.079312;0.002;-0.182;-0.043;-0.012;0.007972;0.005;-0.026376;-0.009;-0.026;-0.018;0.026;-0.012
615;-0.082832;0.27587;0.045999;0.036045;-0.11612;-0.12594;-0.30013;0.28611;0.02854;0.0022554;0.0065485;-0.079106;0.002;-0.162;-0.043;-0.012;0.008;0.005;-0.032624;-0.009;0.024;-0.018;0.026;-0.012
620;-0.083679;0.27634;0.047676;0.040824;-0.11461;-0.12875;-0.3001;0.28624;0.028583;0.0020889;0.0068055;-0.079373;-0.008;-0.142;-0.043;-0.012;0.008;0.005;-0.01616;-0.009;-0.026;-0.018;0.026;-0.012
625;-0.084608;0.27669;0.049272;0.045459;-0.113;-0.13114;-0.30013;0.28627;0.028584;0.0025217;0.006582;-0.079492;-0.018;-0.132;0.006;-0.011;0.008;0.005;-0.024;-0.009;0.0132;-0.018;0.026;-0.012
630;-0.085522;0.27695;0.050818;0.04972;-0.11089;-0.13284;-0.30013;0.28634;0.028647;0.0024151;0.0061902;-0.079215;-0.018;-0.123;0.006;-0.011;0.007;0.005;-0.014;-0.01684;-0.026;-0.018;0.026;-0.012
635;-0.086516;0.27718;0.052302;0.054472;-0.10907;-0.13417;-0.3001;0.28642;0.028672;0.0021431;0.0059557;-0.078558;-0.018;-0.123;0.006;-0.011;0.008;0.005;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
640;-0.087576;0.27735;0.053759;0.060479;-0.10791;-0.13508;-0.30015;0.28635;0.028645;0.0021045;0.0062858;-0.079072;-0.018;-0.113;0.006;-0.011;0.008;0.005;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
645;-0.088541;0.27778;0.055463;0.063205;-0.1069;-0.13523;-0.30019;0.28616;0.028677;0.004174;0.0028771;-0.071785;-0.018;-0.113;0.052656;-0.011;0.008;0.005;-0.01616;0.002;-0.026;-0.018;0.026;-0.012216
650;-0.089577;0.2782;0.057152;0.065354;-0.10619;-0.13558;-0.30029;0.2858;0.028617;0.0043015;0.0027306;-0.069232;-0.018;-0.123;0.052656;-0.011;0.008;0.006;-0.01616;-0.000376;-0.026;-0.018;0.026;-0.012216
655;-0.090602;0.27873;0.058801;0.067398;-0.10595;-0.13554;-0.30036;0.28572;0.028545;0.0045173;0.0021459;-0.068725;-0.01828;-0.13175;0.054;-0.011;0.008;0.006;-0.014;-0.009;0.024;-0.018;0.026;-0.012216
660;-0.091632;0.2793;0.060364;0.070228;-0.10574;-0.13541;-0.30031;0.28588;0.02857;0.0046027;0.0016984;-0.069157;-0.018;-0.132;0.103;-0.011104;0.008;0.006;-0.014;-0.000376;-0.026;-0.018;0.026;-0.012
665;-0.092725;0.27982;0.06189;0.073317;-0.10562;-0.13601;-0.30026;0.28601;0.028577;0.004431;0.0012509;-0.069521;-0.018;-0.142;0.103;-0.011;0.007104;0.005;-0.014;-0.009;-0.026;-0.018;0.026;-0.012
670;-0.093918;0.28025;0.063424;0.076245;-0.10571;-0.13723;-0.30022;0.28612;0.028579;0.0040717;0.000891;-0.069816;-0.028;-0.152;0.103;-0.011;0.007;0.006;-0.01616;-0.009;0.0132;-0.018;0.026;-0.012
675;-0.095247;0.28046;0.064932;0.079632;-0.10632;-0.13908;-0.30019;0.28623;0.028631;0.0035948;0.00070622;-0.070043;-0.028;-0.152;0.103;-0.011;0.007;0.005;-0.014;-0.009;-0.0152;-0.018;0.026;-0.012
680;-0.096563;0.28082;0.066474;0.083056;-0.10731;-0.14141;-0.30018;0.2863;0.028683;0.0030699;0.00078418;-0.070201;-0.028;-0.162;0.103;-0.012;0.008;0.005;-0.01616;-0.009;-0.026;-0.018;0.026;-0.012
685;-0.097932;0.28115;0.067955;0.087216;-0.10867;-0.1443;-0.30027;0.28623;0.028716;0.0025669;0.0012124;-0.070288;-0.018;-0.162;0.054;-0.011;0.007;0.006;-0.024;-0.006624;-0.026;-0.018;0.026;-0.012
690;-0.099399;0.28151;0.069405;0.091285;-0.10992;-0.14767;-0.30036;0.28621;0.02882;0.0021556;0.0020786;-0.070305;-0.008;-0.152;0.054;-0.011;0.007;0.006;-0.024;-0.006624;-0.0152;-0.018;0.026;-0.012216
695;-0.10098;0.2819;0.070883;0.094799;-0.11056;-0.15194;-0.30051;0.28609;0.028937;0.0019057;0.0034701;-0.070251;-0.00152;-0.162;0.054;-0.011;0.007;0.006;-0.01616;-0.006624;-0.026;-0.018;0.026;-0.012
700;-0.10253;0.28249;0.072454;0.096157;-0.11029;-0.15641;-0.30075;0.28596;0.029119;0.001887;0.0054747;-0.070125;0.002;-0.152;0.054;-0.011;0.007;0.006;-0.014;-0.009;0.0132;-0.018;0.026;-0.012
705;-0.10422;0.28285;0.073979;0.097928;-0.10977;-0.16143;-0.30082;0.28576;0.029072;0.0024645;0.0053015;-0.069594;0.01652;-0.152;0.054;-0.011;0.007;0.005352;-0.01616;-0.009;0.024;-0.018;0.026;-0.012
710;-0.10592;0.28317;0.075512;0.099979;-0.10921;-0.1664;-0.30076;0.28573;0.029071;0.0027825;0.0060211;-0.069728;0.023;-0.142;0.103;-0.011;0.007;0.0055;-0.014;-0.019;0.024;-0.018;0.026;-0.012
715;-0.10766;0.28345;0.077085;0.10129;-0.10828;-0.17158;-0.30061;0.28575;0.029093;0.002481;0.0069267;-0.069323;0.023;-0.142;0.103;-0.011;0.007;0.006;-0.024;-0.01684;0.024;-0.017216;0.026;-0.012
720;-0.10945;0.28378;0.078542;0.10377;-0.10647;-0.17764;-0.30061;0.28567;0.029114;0.002266;0.0075327;-0.069234;0.028;-0.132;0.103;-0.011;0.006;0.006;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
725;-0.1112;0.28426;0.080017;0.10506;-0.10326;-0.18377;-0.30055;0.28569;0.0291;0.0024825;0.007299;-0.069176;0.033;-0.123;0.103;-0.011;0.006;0.005;-0.032624;-0.009;-0.026;-0.018;0.026;-0.011784
730;-0.11306;0.28474;0.081474;0.1063;-0.099303;-0.19;-0.30047;0.28579;0.029151;0.0025055;0.0072865;-0.0692;0.033;-0.113;0.103;-0.011;0.006;0.005352;-0.024;-0.006624;-0.076;-0.018;0.026;-0.012
735;-0.11487;0.28539;0.08304;0.1058;-0.094656;-0.19596;-0.3004;0.28583;0.029166;0.0024644;0.0075376;-0.068988;0.023;-0.113;0.103;-0.011;0.006;0.005;-0.024;0.002;-0.026;-0.018;0.026;-0.012
740;-0.11684;0.28578;0.084547;0.10528;-0.090194;-0.2021;-0.30035;0.28583;0.029125;0.0026373;0.0071412;-0.068718;0.023;-0.10652;0.085752;-0.011;0.007;0.006;-0.024;0.002;-0.026;-0.018;0.026;-0.012
745;-0.11895;0.28582;0.085927;0.10513;-0.085852;-0.20824;-0.30033;0.28584;0.029148;0.0023757;0.0071956;-0.068666;0.002;-0.113;0.064584;-0.011;0.007;0.006;-0.024;-0.000376;-0.026;-0.018;0.026;-0.012
750;-0.12114;0.28572;0.087193;0.10518;-0.081844;-0.21352;-0.30026;0.28591;0.02915;0.0023523;0.0073941;-0.068767;0.002;-0.113;0.054;-0.011;0.007;0.006;-0.024;0.002;-0.0152;-0.018;0.026;-0.012
755;-0.12327;0.28565;0.088431;0.10498;-0.077723;-0.21794;-0.30021;0.28594;0.029142;0.0023844;0.0076085;-0.068803;-0.008;-0.113;0.054;-0.011;0.007;0.006;-0.024;0.002;0.024;-0.018;0.026;-0.012
760;-0.1254;0.28568;0.089614;0.10533;-0.073944;-0.22134;-0.30018;0.28597;0.029118;0.0023065;0.0073201;-0.068789;-0.018;-0.123;0.054;-0.011;0.007;0.007;-0.02184;-0.006624;0.024;-0.018;0.026;-0.012
765;-0.1274;0.28615;0.091021;0.10295;-0.070345;-0.22347;-0.30017;0.286;0.029122;0.0021473;0.0073659;-0.068969;-0.038;-0.12394;0.103;-0.011;0.007;0.007;-0.01616;0.002;0.024;-0.018;0.026;-0.012
770;-0.1294;0.28676;0.092356;0.10034;-0.067064;-0.22524;-0.30018;0.28597;0.029051;0.0026813;0.0065592;-0.068892;-0.038;-0.142;0.054;-0.011;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
775;-0.13159;0.287;0.093546;0.099036;-0.064541;-0.22686;-0.30014;0.28607;0.028992;0.0030533;0.0062696;-0.069306;-0.038;-0.142;0.103;-0.011;0.008;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
780;-0.13391;0.28685;0.094532;0.099611;-0.06246;-0.22812;-0.30012;0.28611;0.028967;0.0032241;0.0060449;-0.069547;-0.038;-0.152;0.103;-0.011;0.008;0.007;-0.01504;-0.009;-0.026;-0.018;0.026;-0.012
785;-0.13625;0.2867;0.095588;0.10039;-0.060869;-0.22924;-0.30012;0.28609;0.028948;0.0030341;0.0060424;-0.069395;-0.049;-0.162;0.103;-0.012;0.008;0.007;-0.02296;-0.009;-0.026;-0.018;0.026;-0.012
790;-0.13851;0.28656;0.096548;0.10164;-0.059479;-0.2299;-0.30007;0.28622;0.028941;0.0028077;0.0061586;-0.069813;-0.049;-0.16228;0.103;-0.012;0.008;0.007;-0.02296;-0.009;0.0188;-0.018;0.026;-0.012
795;-0.1406;0.28682;0.097653;0.10142;-0.057953;-0.22998;-0.30003;0.2863;0.028891;0.0031902;0.0058469;-0.069924;-0.059;-0.172;0.103;-0.011;0.008;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012104
800;-0.14269;0.28735;0.098663;0.10145;-0.056484;-0.2303;-0.3;0.28639;0.028883;0.0029958;0.0059968;-0.070007;-0.059;-0.172;0.103;-0.012;0.008;0.007;-0.024;-0.009;-0.026;-0.018;0.026;-0.013
805;-0.14499;0.2874;0.099626;0.10067;-0.055349;-0.23056;-0.29997;0.28646;0.028852;0.0030866;0.005797;-0.070221;-0.059;-0.172;0.103;-0.012;0.008;0.007;-0.024;-0.009;-0.026;-0.018;0.026;-0.012896
810;-0.14738;0.28708;0.10042;0.10204;-0.055084;-0.23076;-0.29997;0.28646;0.028817;0.0029939;0.005716;-0.070356;-0.059;-0.172;0.103;-0.011;0.008;0.007;-0.024;-0.009;-0.026;-0.018;0.026;-0.012104
815;-0.14977;0.28674;0.10119;0.10323;-0.05527;-0.23099;-0.29995;0.28647;0.028769;0.0032139;0.0055954;-0.070505;-0.069;-0.172;0.103;-0.011;0.008;0.007;-0.025144;0.002;0.024;-0.018;0.026;-0.012
820;-0.15204;0.28657;0.10199;0.10448;-0.05567;-0.23121;-0.2999;0.28658;0.028709;0.0035806;0.0053125;-0.07081;-0.059;-0.172;0.103;-0.012;0.008;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.012
825;-0.15423;0.28673;0.10282;0.10593;-0.056536;-0.23146;-0.29991;0.28662;0.028685;0.0036747;0.0051192;-0.070955;-0.059;-0.172;0.055372;-0.011972;0.008;0.007;-0.025144;0.002;0.024;-0.018;0.026;-0.012
830;-0.15638;0.28707;0.10376;0.10584;-0.057618;-0.23143;-0.29988;0.28664;0.028625;0.0038767;0.0047286;-0.070764;-0.06796;-0.172;0.103;-0.011;0.008;0.007;-0.024;0.000856;0.024;-0.018;0.026;-0.012
835;-0.15868;0.28699;0.10448;0.10655;-0.058516;-0.2316;-0.29985;0.28671;0.028589;0.0038422;0.0048061;-0.070792;-0.059;-0.172;0.103;-0.011104;0.008;0.007;-0.024;-0.007856;0.024;-0.018;0.026;-0.012
840;-0.16103;0.28682;0.10513;0.10719;-0.059145;-0.2323;-0.29979;0.28684;0.028579;0.0038059;0.0050822;-0.071231;-0.069;-0.182;0.103;-0.011;0.007;0.007;-0.014;-0.009;0.024;-0.018;0.026;-0.012
845;-0.16334;0.28661;0.10572;0.10771;-0.059454;-0.23282;-0.29978;0.28685;0.028485;0.0043646;0.0043902;-0.071098;-0.069;-0.182;0.103;-0.011183;0.007;0.007;-0.024;-0.009;0.0188;-0.018;0.026;-0.012
850;-0.16552;0.28666;0.10637;0.10715;-0.059512;-0.23321;-0.29982;0.28687;0.028455;0.0043856;0.004312;-0.071288;-0.069;-0.182;0.103;-0.011;0.007;0.007;-0.035;-0.009;-0.0208;-0.018;0.026;-0.012
855;-0.16772;0.28688;0.10705;0.10625;-0.059031;-0.23452;-0.29979;0.28697;0.028438;0.0042833;0.0045227;-0.07163;-0.079;-0.191;0.103;-0.011;0.007784;0.007;-0.025144;0.000856;0.024;-0.018;0.026;-0.012
860;-0.16978;0.2872;0.10773;0.10453;-0.058325;-0.23488;-0.29981;0.28695;0.028374;0.0045247;0.0043629;-0.071572;-0.069;-0.18394;0.103;-0.011784;0.008;0.007;-0.025144;-0.009;0.024;-0.018;0.026;-0.012
865;-0.17193;0.28731;0.1083;0.10253;-0.057345;-0.23489;-0.29984;0.28691;0.028308;0.0047533;0.0044116;-0.071446;-0.069;-0.191;0.103;-0.011352;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
870;-0.17409;0.2874;0.10888;0.099601;-0.056337;-0.23454;-0.29985;0.28692;0.028252;0.0046738;0.0046754;-0.071588;-0.079;-0.18783;0.103;-0.011352;0.007352;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
875;-0.17613;0.28758;0.10939;0.098108;-0.055325;-0.2336;-0.2998;0.287;0.028222;0.0048252;0.0043942;-0.071684;-0.079;-0.191;0.103;-0.012;0.008;0.007;-0.01504;-0.009;0.024;-0.018;0.026;-0.012
880;-0.17822;0.28766;0.10983;0.097226;-0.054122;-0.23306;-0.29979;0.28706;0.028208;0.0049706;0.0040159;-0.071723;-0.079;-0.191;0.103;-0.012;0.008;0.007;-0.024;-0.009;-0.0208;-0.018;0.026;-0.012896
885;-0.18022;0.28797;0.11031;0.09614;-0.053021;-0.23196;-0.29984;0.28708;0.028173;0.0049818;0.0043277;-0.071958;-0.079;-0.191;0.103;-0.012;0.008;0.008;-0.024;-0.009;0.0188;-0.018;0.026;-0.012
890;-0.18228;0.28809;0.11063;0.09577;-0.0519;-0.23062;-0.29982;0.28718;0.028169;0.0046923;0.0046505;-0.072264;-0.089;-0.191;0.103;-0.012;0.008;0.008;-0.024;-0.009;0.024;-0.018;0.026;-0.012
895;-0.18435;0.28811;0.11093;0.094906;-0.051379;-0.22832;-0.29983;0.28719;0.02814;0.0044676;0.0049769;-0.072159;-0.089;-0.191;0.103;-0.012;0.008;0.008;-0.024;-0.009;0.024;-0.018;0.026;-0.012
900;-0.18631;0.28835;0.11119;0.094201;-0.051445;-0.22556;-0.29991;0.28711;0.028082;0.0047662;0.0046771;-0.072006;-0.089;-0.191;0.103;-0.012;0.008;0.008;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
905;-0.18834;0.28857;0.11139;0.094187;-0.051833;-0.22337;-0.29997;0.28708;0.028011;0.0054033;0.0042852;-0.072069;-0.089;-0.182;0.103;-0.011352;0.008;0.008;-0.02296;-0.009;-0.026;-0.018;0.026;-0.012
910;-0.19034;0.2886;0.11157;0.093876;-0.052347;-0.22098;-0.30003;0.28706;0.02801;0.0052774;0.0048671;-0.072321;-0.1;-0.182;0.103;-0.011352;0.008;0.007;-0.014;0.002;0.024;-0.018;0.026;-0.012
915;-0.19232;0.2886;0.11166;0.094595;-0.053324;-0.21872;-0.30003;0.28712;0.027978;0.0052636;0.0046574;-0.072446;-0.1;-0.182;0.103;-0.012;0.008;0.007;-0.014;0.000856;0.024;-0.018;0.026;-0.012
920;-0.19433;0.28855;0.11175;0.094311;-0.054682;-0.21652;-0.30004;0.28716;0.027968;0.0052595;0.0046399;-0.072623;-0.10216;-0.182;0.103;-0.012;0.008;0.007;-0.014;0.000856;-0.026;-0.018;0.026;-0.012
925;-0.19627;0.28862;0.11176;0.093945;-0.056027;-0.21426;-0.30006;0.28719;0.02799;0.0051513;0.00491;-0.072888;-0.11;-0.182;0.092416;-0.012;0.008;0.007;-0.014;0.000856;-0.026;-0.018;0.026;-0.012896
930;-0.19818;0.28873;0.11185;0.092266;-0.057494;-0.21216;-0.30005;0.28733;0.028035;0.0048881;0.0053092;-0.073431;-0.11;-0.18017;0.103;-0.012;0.008;0.007;-0.014;-0.007856;0.024;-0.018;0.026;-0.013
935;-0.20009;0.28867;0.1118;0.091041;-0.058975;-0.20975;-0.30009;0.28725;0.027995;0.0050215;0.0051852;-0.073106;-0.11;-0.172;0.103;-0.012;0.008;0.007;-0.014;0.000856;0.024;-0.018;0.026;-0.013
940;-0.20207;0.2886;0.1117;0.091171;-0.060904;-0.20811;-0.30015;0.28717;0.027967;0.00499;0.0054219;-0.073005;-0.12;-0.172;0.054;-0.012;0.008;0.007;-0.024;0.000856;0.024;-0.018;0.026;-0.013
945;-0.20386;0.28863;0.11157;0.09065;-0.062703;-0.20585;-0.30016;0.28723;0.027977;0.0050923;0.0050561;-0.073196;-0.12104;-0.182;0.103;-0.011;0.008;0.007;-0.014;0.000856;0.024;-0.018;0.026;-0.012
950;-0.20563;0.28869;0.11153;0.088894;-0.064906;-0.20341;-0.30023;0.28714;0.02796;0.0051676;0.0046637;-0.072966;-0.13;-0.172;0.054;-0.012;0.008;0.007;-0.024;-0.009;0.024;-0.018;0.027;-0.012
955;-0.20756;0.28838;0.11124;0.088911;-0.067169;-0.20186;-0.30024;0.28713;0.027978;0.0049998;0.0050463;-0.072963;-0.13;-0.172;0.054;-0.011;0.008;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
960;-0.20937;0.28816;0.11094;0.087995;-0.069254;-0.20009;-0.30024;0.28719;0.02799;0.0048531;0.0056579;-0.073373;-0.13;-0.182;0.054;-0.012;0.008;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
965;-0.2111;0.28813;0.11068;0.086903;-0.07154;-0.1983;-0.30023;0.28718;0.027973;0.0050552;0.0054196;-0.073409;-0.12;-0.182;0.054;-0.012;0.008;0.007;-0.024;0.002;-0.026;-0.018;0.026;-0.012
970;-0.21284;0.28819;0.11046;0.085975;-0.074409;-0.19651;-0.30018;0.28733;0.028029;0.0048586;0.0054345;-0.073836;-0.12;-0.191;0.054;-0.012;0.008;0.007;-0.024;-0.009;-0.0208;-0.018;0.026;-0.012
975;-0.21459;0.28825;0.11023;0.08538;-0.077634;-0.19441;-0.30026;0.2873;0.028013;0.0050492;0.0051342;-0.073969;-0.11;-0.191;0.054;-0.012;0.008;0.007;-0.024;-0.009;0.0188;-0.018;0.026;-0.012
980;-0.21632;0.28843;0.11;0.084433;-0.080957;-0.19224;-0.3003;0.28728;0.028047;0.0047481;0.005263;-0.074011;-0.1;-0.191;0.054;-0.012;0.008;0.007;-0.024;-0.01796;-0.026;-0.018;0.026;-0.012
985;-0.21792;0.28859;0.10972;0.083301;-0.08404;-0.18922;-0.30025;0.28733;0.028094;0.0044637;0.0054474;-0.074098;-0.07928;-0.201;0.052656;-0.012;0.008;0.007;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
990;-0.21972;0.28835;0.10936;0.082899;-0.086768;-0.18708;-0.30027;0.28736;0.028108;0.0043021;0.0056966;-0.074517;-0.08872;-0.201;0.054;-0.012;0.008;0.008;-0.024;-0.007856;-0.026;-0.018;0.026;-0.012
995;-0.22153;0.28807;0.10895;0.082024;-0.088453;-0.18578;-0.30023;0.2875;0.028165;0.0039712;0.0057351;-0.074963;-0.089;-0.201;0.054;-0.012;0.008;0.008;-0.024;-0.009;0.0188;-0.018;0.026;-0.012104
1000;-0.22311;0.2882;0.10865;0.079692;-0.089323;-0.18389;-0.30023;0.28751;0.028194;0.003812;0.0059129;-0.075135;-0.089;-0.19996;0.054;-0.012;0.008;0.007104;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
1005;-0.22478;0.28842;0.10832;0.077808;-0.090182;-0.18168;-0.30024;0.28745;0.028223;0.0035022;0.0064425;-0.075027;-0.089;-0.201;0.054;-0.012;0.008;0.007;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
1010;-0.22639;0.28864;0.10794;0.076583;-0.090769;-0.17917;-0.30023;0.2875;0.028277;0.0032849;0.0066191;-0.075199;-0.089;-0.19204;0.054;-0.012;0.008;0.007;-0.014;-0.009;-0.026;-0.018;0.026;-0.012
1015;-0.22797;0.28883;0.10761;0.074697;-0.091224;-0.17593;-0.30026;0.28747;0.028288;0.003462;0.0066488;-0.07552;-0.089;-0.191;0.054;-0.012;0.008;0.007;-0.014;-0.009;-0.026;-0.018;0.026;-0.012
1020;-0.22955;0.28877;0.10715;0.074216;-0.091635;-0.17269;-0.30026;0.28747;0.028312;0.0033136;0.0064276;-0.075442;-0.1;-0.191;0.054;-0.012;0.008;0.007;-0.014;-0.009;-0.026;-0.018;0.026;-0.012
1025;-0.23118;0.28857;0.10664;0.073782;-0.092104;-0.16964;-0.30023;0.28748;0.028345;0.0030667;0.0067365;-0.075329;-0.1;-0.182;0.054;-0.012;0.008;0.007;-0.014;-0.009;-0.026;-0.018;0.026;-0.012
1030;-0.23269;0.2885;0.10615;0.072657;-0.092324;-0.16675;-0.30022;0.28754;0.028396;0.0028627;0.006693;-0.075448;-0.11;-0.172;0.054;-0.012;0.008;0.007784;-0.01428;-0.009;-0.026;-0.018;0.026;-0.012
1035;-0.23423;0.2884;0.10566;0.071795;-0.093205;-0.16406;-0.30018;0.28757;0.028438;0.0027272;0.006555;-0.075524;-0.11;-0.172;0.054;-0.012;0.008;0.007;-0.024;0.001692;-0.026;-0.018;0.026;-0.012
1040;-0.2357;0.28845;0.10517;0.071098;-0.094752;-0.1607;-0.30015;0.28764;0.028496;0.0024818;0.0066701;-0.075824;-0.12;-0.172;0.054;-0.011;0.008;0.007352;-0.024308;-0.009;0.024;-0.018;0.026;-0.012
1045;-0.23706;0.28861;0.10472;0.070336;-0.096897;-0.15683;-0.30014;0.28763;0.028546;0.0022784;0.0068403;-0.075912;-0.12;-0.172;0.006;-0.012;0.008;0.007352;-0.024308;-0.009;0.024;-0.018;0.026;-0.012
1050;-0.23855;0.28861;0.10417;0.069115;-0.099193;-0.15318;-0.30012;0.28768;0.028597;0.0020491;0.0066547;-0.076063;-0.13;-0.172;0.006;-0.011;0.009;0.007568;-0.02372;-0.009;-0.0246;-0.018;0.026;-0.012
1055;-0.23999;0.28846;0.10356;0.068288;-0.10126;-0.14974;-0.30015;0.28763;0.028616;0.0021067;0.0064014;-0.076084;-0.13;-0.172;0.006;-0.012;0.008;0.008;-0.014;-0.009;0.024;-0.018;0.026;-0.012
1060;-0.2415;0.28816;0.1029;0.067535;-0.1034;-0.14704;-0.30018;0.28758;0.028643;0.0021418;0.0063788;-0.076111;-0.13;-0.172;0.006;-0.012;0.008;0.0075;-0.014;0.001692;0.024;-0.018;0.026;-0.012
1065;-0.24276;0.28822;0.10235;0.065421;-0.1049;-0.14432;-0.30017;0.28759;0.028674;0.001949;0.0065832;-0.07621;-0.13;-0.177;0.006;-0.012;0.008;0.007;-0.014;-0.009;0.024;-0.018;0.026;-0.012
1070;-0.24417;0.288;0.10174;0.06419;-0.10662;-0.14256;-0.30018;0.28754;0.028713;0.0018057;0.0067469;-0.076261;-0.141;-0.17552;0.006;-0.012;0.008;0.007;-0.014;-0.008692;0.0226;-0.018;0.026;-0.012
1075;-0.24533;0.28814;0.10123;0.061413;-0.10786;-0.14034;-0.30022;0.28749;0.028763;0.0017472;0.0064984;-0.076193;-0.141;-0.17552;0.006;-0.012;0.008;0.007;-0.02372;0.002;-0.026;-0.018;0.026;-0.012
