Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
120;-0.073692;0.2703;0.028284;0.0089839;0.0029096;-0.091246;-0.30045;0.28581;0.028349;0.00538;0.0015899;-0.071312;0.094;0.349;1.029;-0.002;0.024;-0.028;-0.024;-0.009;-0.026;-0.019;0.026;-0.012
125;-0.073712;0.27025;0.028239;0.0097038;0.0027423;-0.091162;-0.30043;0.28586;0.028367;0.0056093;0.0011335;-0.071392;0.094;0.349;1.029;-0.002;0.024;-0.028;-0.024;-0.009;-0.026;-0.019;0.025;-0.012
130;-0.073684;0.27033;0.028266;0.0091007;0.0028216;-0.091007;-0.30039;0.28595;0.028402;0.0053663;0.0013399;-0.071772;0.08968;0.34389;1.029;-0.002;0.024;-0.028;-0.014;0.002;-0.026;-0.019;0.026;-0.012
135;-0.073713;0.27025;0.028273;0.0091514;0.0027129;-0.091078;-0.30039;0.28593;0.028397;0.0051743;0.0018298;-0.07181;0.094;0.34;1.029;-0.002;0.023;-0.027;-0.014;0.002;-0.026;-0.019;0.026;-0.012
140;-0.073703;0.27031;0.028273;0.009037;0.0026844;-0.091111;-0.30044;0.28582;0.028391;0.0051393;0.0018155;-0.071412;0.094;0.33;1.029;-0.002;0.023;-0.027;-0.024;-0.009;-0.026;-0.018;0.025;-0.012
145;-0.073692;0.27028;0.028254;0.0093982;0.0028558;-0.091111;-0.30041;0.28587;0.028392;0.0050574;0.0021295;-0.071652;0.094;0.32;1.077;-0.002;0.023;-0.027;-0.024;-0.009;-0.026;-0.019;0.025;-0.012
150;-0.073652;0.2704;0.0283;0.0089123;0.0029258;-0.091043;-0.30035;0.28594;0.02841;0.0049835;0.0021476;-0.071798;0.094;0.31;1.029;-0.002;0.023;-0.026648;-0.035;-0.009;-0.026;-0.019;0.025;-0.012
155;-0.073679;0.27034;0.028306;0.0085798;0.0028456;-0.091081;-0.30035;0.28595;0.028421;0.0050004;0.0019371;-0.071732;0.094;0.31;1.077;-0.002;0.022;-0.026;-0.024;0.002;0.024;-0.019;0.026;-0.012
160;-0.073732;0.27029;0.028259;0.0096846;0.0025855;-0.091376;-0.30036;0.28594;0.02842;0.0051612;0.0015788;-0.071643;0.094;0.30352;1.077;-0.002;0.022;-0.026;-0.024;-0.009;-0.026;-0.019;0.025;-0.012
165;-0.073714;0.27026;0.028266;0.0090282;0.0027839;-0.091135;-0.30038;0.28585;0.028386;0.0053453;0.0014757;-0.071506;0.094;0.3;1.126;-0.002;0.022;-0.026;-0.024;0.002;-0.026;-0.019;0.025;-0.012
170;-0.07368;0.27033;0.028293;0.0091395;0.0027124;-0.090973;-0.30034;0.28594;0.028445;0.0047569;0.0022421;-0.071768;0.094;0.29;1.126;-0.002;0.022;-0.025;-0.024;-0.009;0.024;-0.019;0.026;-0.012
175;-0.073731;0.27027;0.028275;0.0092975;0.002773;-0.091267;-0.30036;0.28592;0.028474;0.0044732;0.002441;-0.071837;0.094;0.28806;1.126;-0.002;0.021;-0.025;-0.024;-0.009;0.024;-0.019;0.026;-0.012
180;-0.073786;0.27017;0.02822;0.0097725;0.002656;-0.091399;-0.30038;0.2859;0.028416;0.0052564;0.0017362;-0.071859;0.094;0.27884;1.126;-0.002;0.021;-0.025;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
185;-0.073781;0.27024;0.028237;0.0092754;0.0028116;-0.091423;-0.30038;0.28589;0.028409;0.0054755;0.0014805;-0.071835;0.09504;0.271;1.126;-0.002;0.021;-0.024;-0.024;0.002;-0.026;-0.018;0.026;-0.012
190;-0.073719;0.27031;0.028276;0.0091099;0.0028183;-0.091289;-0.30038;0.28588;0.028416;0.0053011;0.0018662;-0.07185;0.104;0.261;1.175;-0.002;0.021;-0.024;-0.024;0.002;-0.026;-0.019;0.026;-0.012
195;-0.073751;0.27032;0.028299;0.0088188;0.0027793;-0.091204;-0.30033;0.28595;0.028446;0.0051736;0.0019848;-0.072017;0.104;0.251;1.126;-0.002;0.02;-0.023;-0.024;0.002;-0.026;-0.019;0.026;-0.013
200;-0.07378;0.2702;0.028242;0.0094095;0.002787;-0.091272;-0.30037;0.28589;0.028451;0.0052335;0.0017149;-0.071804;0.104;0.24072;1.175;-0.002;0.02;-0.023;-0.014;0.002;-0.076;-0.019;0.025;-0.013
205;-0.073762;0.27026;0.028265;0.0086928;0.0030022;-0.091329;-0.30034;0.28593;0.028462;0.0050425;0.0019219;-0.071823;0.104;0.23075;1.175;-0.002;0.019;-0.022;-0.014;-0.009;-0.026;-0.018;0.025;-0.013
210;-0.073807;0.27016;0.028225;0.0093984;0.0028901;-0.091479;-0.30026;0.28603;0.028498;0.0047349;0.002323;-0.071976;0.10372;0.222;1.175;-0.002;0.019;-0.022;-0.014;-0.009;-0.026;-0.018;0.025;-0.012
215;-0.073795;0.27024;0.02822;0.0096885;0.0027738;-0.09135;-0.30028;0.28603;0.028533;0.0046112;0.0023537;-0.072021;0.104;0.22177;1.223;-0.002;0.019;-0.022;-0.024;-0.009;-0.026;-0.018;0.025;-0.012
220;-0.073816;0.27024;0.028254;0.0090487;0.0028672;-0.091371;-0.30029;0.28603;0.02852;0.0046195;0.0021287;-0.071937;0.094;0.212;1.223;-0.001;0.018;-0.021;-0.024;-0.009;-0.026;-0.019;0.026;-0.013
225;-0.073822;0.27017;0.028224;0.009309;0.0029015;-0.0914;-0.30027;0.28607;0.028524;0.0045828;0.0022707;-0.072039;0.094;0.192;1.272;-0.001;0.018;-0.02;-0.024;0.002;-0.026;-0.019;0.026;-0.013
230;-0.073811;0.27021;0.028263;0.0087204;0.0030907;-0.091408;-0.30027;0.2861;0.028514;0.0046317;0.0020957;-0.072198;0.094;0.182;1.272;-0.002;0.018;-0.02;-0.024;0.002;-0.026;-0.019;0.026;-0.012
235;-0.073847;0.27012;0.028232;0.0092528;0.0028705;-0.091313;-0.3003;0.28604;0.028492;0.0046835;0.002012;-0.072035;0.104;0.172;1.2706;-0.001;0.017028;-0.019;-0.024;0.002;-0.026;-0.018;0.025;-0.012
240;-0.073792;0.27027;0.028303;0.0088769;0.0027625;-0.091099;-0.30027;0.28609;0.02849;0.0047149;0.0020452;-0.072133;0.104;0.163;1.272;-0.001;0.017;-0.019;-0.024;0.002;-0.026;-0.019;0.026;-0.012
245;-0.073797;0.27024;0.028279;0.0090807;0.0028133;-0.091197;-0.30029;0.2861;0.028524;0.0044495;0.0021899;-0.072155;0.10431;0.153;1.272;-0.001972;0.017;-0.019;-0.024;-0.009;-0.026;-0.018;0.025;-0.012
250;-0.073847;0.27015;0.028262;0.0092374;0.0028743;-0.091363;-0.30028;0.28605;0.028495;0.0046665;0.0018286;-0.07188;0.104;0.143;1.321;-0.002;0.016;-0.018;-0.024;-0.008692;-0.026;-0.018972;0.025;-0.012
255;-0.073838;0.27018;0.028279;0.0089092;0.0029005;-0.091464;-0.30029;0.28604;0.028477;0.0048053;0.0019718;-0.072031;0.115;0.14196;1.321;-0.001;0.016;-0.018;-0.024;-0.009;-0.026;-0.019;0.025;-0.012
260;-0.073808;0.2702;0.028303;0.0086555;0.0031216;-0.09163;-0.30033;0.28602;0.028487;0.0047647;0.0021344;-0.072036;0.104;0.18957;1.37;-0.001;0.014;-0.019;-0.035;-0.009;-0.026;-0.019;0.025;-0.012
265;-0.073788;0.27022;0.028309;0.0084463;0.0033766;-0.091677;-0.30032;0.286;0.028504;0.00458;0.0020662;-0.071874;0.064;0.29567;1.467;-0.001;0.011104;-0.0238;-0.024308;0.002;-0.026;-0.019;0.026;-0.012
270;-0.073846;0.27004;0.02828;0.0086426;0.0034798;-0.091608;-0.30032;0.28601;0.028476;0.0049106;0.0018057;-0.072022;0.002;0.39594;1.564;-0.002;0.009;-0.028637;-0.035;-0.008692;-0.026;-0.018;0.026;-0.012
275;-0.073796;0.27008;0.028272;0.008478;0.0033503;-0.091517;-0.3003;0.28604;0.028476;0.0050279;0.0018929;-0.072239;-0.02437;0.435;1.4776;-0.005;0.009;-0.031;-0.024;0.002;-0.026;-0.019;0.026;-0.012972
280;-0.073782;0.27016;0.028305;0.0084353;0.0032151;-0.091649;-0.30033;0.28599;0.028453;0.005025;0.0015048;-0.071974;-0.085688;0.448;1.3804;-0.007784;0.009;-0.030784;-0.035;0.002;-0.026;-0.018;0.025;-0.012
285;-0.073795;0.2701;0.028304;0.0086032;0.0033483;-0.091336;-0.30034;0.28599;0.02845;0.0047651;0.0018214;-0.071937;-0.18811;0.36162;1.2892;-0.008352;0.009;-0.031;-0.024;0.001692;-0.026;-0.018;0.025028;-0.012
290;-0.073796;0.27009;0.028294;0.0081542;0.0034952;-0.091415;-0.30029;0.28602;0.028461;0.0047753;0.0020979;-0.072035;-0.18813;0.22362;1.3038;-0.008;0.009648;-0.029;-0.024;-0.009;0.024;-0.018;0.026;-0.013
295;-0.073747;0.27017;0.028293;0.0079046;0.0031834;-0.091352;-0.30029;0.286;0.028461;0.0050495;0.0014881;-0.071938;-0.141;0.086573;1.321;-0.007;0.010648;-0.028;-0.024;-0.009;-0.026;-0.019;0.026;-0.012
300;-0.073775;0.27014;0.028319;0.0077843;0.0031612;-0.091406;-0.30034;0.28597;0.028466;0.0050231;0.0017303;-0.07219;-0.12489;-0.043647;1.272;-0.006;0.012648;-0.029;-0.035;-0.009;-0.026;-0.018;0.026;-0.012972
305;-0.073746;0.27015;0.028315;0.007754;0.0033283;-0.0912;-0.30035;0.28593;0.028465;0.0049488;0.0016626;-0.071919;-0.0945;-0.11761;1.223;-0.006;0.015;-0.0275;-0.024;-0.009;0.0226;-0.018;0.025972;-0.012972
310;-0.073741;0.27013;0.028288;0.0077352;0.0034821;-0.091225;-0.30029;0.28598;0.028483;0.0047449;0.0017111;-0.071724;-0.069;-0.17825;1.126;-0.005;0.017;-0.0255;-0.01428;-0.009;-0.026;-0.018;0.026;-0.013
315;-0.073776;0.27013;0.028269;0.0081342;0.0032258;-0.091408;-0.30026;0.28608;0.028477;0.0046306;0.0020537;-0.071928;-0.064;-0.201;1.029;-0.004;0.0185;-0.026;-0.014;0.001692;-0.026;-0.018972;0.026;-0.012
320;-0.073751;0.27018;0.028306;0.0078254;0.0028384;-0.091235;-0.30026;0.28608;0.028486;0.0046731;0.0020728;-0.071892;-0.059;-0.211;0.96275;-0.004;0.020352;-0.026;-0.024;0.002308;-0.026;-0.019;0.026;-0.012
325;-0.073779;0.27017;0.028318;0.0077654;0.0024969;-0.091353;-0.30027;0.28605;0.028456;0.0049728;0.0018696;-0.071823;-0.059;-0.211;0.834;-0.004;0.023;-0.026;-0.024;0.013;-0.026;-0.018;0.026;-0.012
330;-0.073821;0.27012;0.028344;0.0076035;0.0016121;-0.091473;-0.3003;0.28605;0.028445;0.0051631;0.0016594;-0.071965;-0.059;-0.19748;0.7191;-0.004352;0.024;-0.027;-0.024;0.002;0.024;-0.019;0.026;-0.012
335;-0.073862;0.27013;0.028401;0.0073215;-0.00047904;-0.091198;-0.30028;0.28608;0.02847;0.0049386;0.0017464;-0.072023;-0.038;-0.16988;0.59;-0.005;0.025;-0.028;-0.02372;0.012692;0.024;-0.019;0.026;-0.013
340;-0.073976;0.27008;0.028469;0.0074276;-0.0034919;-0.091284;-0.30029;0.28609;0.028458;0.0049717;0.0017783;-0.072052;-0.01647;-0.12926;0.53063;-0.005;0.026;-0.028216;-0.024;0.002;0.024;-0.019;0.026;-0.012028
345;-0.074115;0.27007;0.028565;0.0073373;-0.0078057;-0.091493;-0.3003;0.28612;0.02844;0.005068;0.0017822;-0.072104;0.023;-0.083;0.493;-0.005;0.026;-0.028;-0.024;-0.008692;0.024;-0.018972;0.026;-0.012
350;-0.074201;0.27009;0.028795;0.0065293;-0.013918;-0.091095;-0.3003;0.28608;0.028395;0.005162;0.0016065;-0.071925;0.05084;-0.04037;0.444;-0.006;0.025;-0.029;-0.024;0.002;0.0226;-0.018972;0.025972;-0.012
355;-0.074421;0.27006;0.029082;0.0050863;-0.021691;-0.092647;-0.30032;0.28604;0.028364;0.0051767;0.001481;-0.071806;0.08472;-0.054;0.4001;-0.005;0.0228;-0.0236;-0.024;0.002;-0.0246;-0.018028;0.025028;-0.012
360;-0.07461;0.27003;0.029438;0.0036881;-0.031822;-0.093986;-0.30029;0.28611;0.028386;0.0050924;0.0018907;-0.071941;0.12128;-0.034;0.395;-0.004104;0.019896;-0.02;-0.024;-0.00928;-0.026;-0.018;0.026;-0.013
365;-0.074846;0.26996;0.029837;0.0018478;-0.043258;-0.09616;-0.30024;0.28619;0.028327;0.005512;0.0017255;-0.072016;0.13337;-0.054;0.3419;-0.005;0.017;-0.0148;-0.035;-0.009;-0.026;-0.018;0.026;-0.013
370;-0.075119;0.26992;0.030269;-0.00061996;-0.055972;-0.098798;-0.30026;0.28619;0.028258;0.0059366;0.001662;-0.07207;0.115;-0.07319;0.249;-0.006028;0.013895;-0.010981;-0.035;-0.009;-0.026;-0.018;0.025028;-0.013
375;-0.075385;0.26987;0.030707;-0.0038914;-0.069785;-0.10167;-0.30031;0.28612;0.028214;0.0059817;0.0016653;-0.071854;0.115;-0.09328;0.2;-0.008;0.011;-0.0069;-0.024;0.002;-0.026;-0.018;0.026;-0.013
380;-0.075614;0.26989;0.031193;-0.0063593;-0.083259;-0.10422;-0.30031;0.28611;0.028226;0.0056706;0.0018783;-0.071831;0.09372;-0.11328;0.152;-0.008028;0.009972;-0.003972;-0.035;-0.01872;-0.026;-0.018;0.025;-0.012
385;-0.075916;0.26992;0.031825;-0.0094424;-0.095866;-0.10703;-0.30029;0.28612;0.028204;0.005776;0.0020716;-0.071903;0.06428;-0.142;0.15063;-0.01;0.008972;-0.001;-0.035;-0.019;-0.026;-0.019;0.026;-0.012
390;-0.07615;0.27012;0.032411;-0.01028;-0.10744;-0.10857;-0.3003;0.28611;0.028199;0.0055493;0.0024254;-0.071892;0.084;-0.162;0.103;-0.01;0.008;0;-0.034692;-0.019;-0.0274;-0.018;0.025028;-0.012
395;-0.076453;0.27019;0.033248;-0.014485;-0.11808;-0.10797;-0.30032;0.28605;0.028175;0.0061598;0.0019456;-0.071824;0.053;-0.358;0.103;-0.016;0.007;-0.007;-0.035;-0.009;-0.026;-0.019;0.026;-0.012972
400;-0.076772;0.27042;0.03398;-0.015783;-0.12772;-0.10649;-0.30035;0.28594;0.02818;0.0062474;0.0021446;-0.071503;0.064;-0.467;0.103;-0.018;0.006;-0.006;-0.035;0.002;-0.026;-0.018;0.025;-0.012028
405;-0.077206;0.27052;0.034928;-0.017139;-0.13579;-0.10568;-0.30033;0.28592;0.028193;0.0058473;0.0024126;-0.071048;0.074;-0.49709;0.103;-0.019028;0.006;-0.0040974;-0.024308;0.002;-0.026;-0.018972;0.026;-0.012972
410;-0.077631;0.27084;0.035882;-0.01385;-0.14176;-0.10537;-0.30028;0.28599;0.028213;0.0059196;0.0019034;-0.070749;0.053214;-0.40938;0.055372;-0.017;0.006;-0.001109;-0.01428;0.002;-0.026;-0.018;0.026;-0.012
415;-0.078166;0.2711;0.03695;-0.0092083;-0.14492;-0.10597;-0.30028;0.28589;0.028204;0.0060163;0.0017668;-0.070109;0.043;-0.35819;0.054;-0.016;0.006;0.001981;-0.02372;0.002;0.024;-0.019;0.026;-0.012
420;-0.078686;0.27148;0.038101;-0.0045362;-0.14593;-0.10675;-0.30031;0.28582;0.028221;0.0060888;0.0014116;-0.069816;0.03328;-0.30996;0.054;-0.014028;0.006;0.003;-0.014;0.001692;0.024;-0.018;0.026;-0.012
425;-0.079334;0.27195;0.039213;0.0027235;-0.14522;-0.10852;-0.30021;0.28602;0.028375;0.0052943;0.0017962;-0.070149;0.033;-0.28;0.049008;-0.014;0.006;0.004;-0.024;0.002;0.024;-0.018972;0.026;-0.012
430;-0.079977;0.2726;0.040533;0.0078336;-0.14375;-0.10992;-0.30019;0.28604;0.028415;0.0051996;0.0015991;-0.070178;0.043;-0.26;0.006;-0.013;0.006;0.005;-0.024;-0.009;0.024;-0.018028;0.026;-0.012
435;-0.080743;0.27328;0.04188;0.013039;-0.14148;-0.11182;-0.30023;0.28595;0.028419;0.0019893;0.0069784;-0.078536;0.053;-0.231;0.006;-0.013;0.006;0.005;-0.024;0.001692;0.024;-0.019;0.026;-0.012
440;-0.081566;0.27404;0.043439;0.017669;-0.1386;-0.11387;-0.30024;0.28589;0.028445;0.0021668;0.0067302;-0.078334;0.053;-0.20316;0.006;-0.012;0.007;0.005;-0.024;-0.009;0.024;-0.019;0.026;-0.012
445;-0.08248;0.27479;0.045208;0.021713;-0.13599;-0.11575;-0.30024;0.28589;0.02845;0.0021533;0.0070465;-0.078765;0.064;-0.18394;0.006;-0.012;0.007;0.005;-0.024;-0.009;0.024;-0.018;0.026;-0.012028
450;-0.083446;0.27543;0.046919;0.028362;-0.13341;-0.11791;-0.3002;0.28598;0.028499;0.0016894;0.0072893;-0.079341;0.053;-0.172;0.006;-0.012;0.007;0.005;-0.024;-0.00928;0.024;-0.018;0.026;-0.012028
455;-0.084464;0.27612;0.048639;0.034106;-0.13083;-0.1203;-0.30018;0.28604;0.028537;0.0018247;0.0069683;-0.079435;0.043;-0.152;0.006;-0.012;0.007;0.005;-0.024;-0.009;0.024;-0.018;0.026;-0.012972
460;-0.085566;0.27654;0.050407;0.038569;-0.1274;-0.12315;-0.3002;0.28603;0.028555;0.0019693;0.0066128;-0.079765;0.033;-0.142;0.006;-0.012;0.007;0.005352;-0.024;-0.009;0.024;-0.018;0.026;-0.012
465;-0.086715;0.27695;0.052223;0.042853;-0.12389;-0.12632;-0.3002;0.28603;0.028584;0.0019919;0.0063011;-0.079367;0.01652;-0.132;0.037104;-0.012;0.007;0.005648;-0.034692;-0.009;0.024;-0.018;0.026;-0.013
470;-0.087855;0.27739;0.054034;0.047824;-0.12009;-0.12974;-0.3002;0.28608;0.028631;0.0013979;0.0069767;-0.079529;0.002;-0.123;0.054;-0.011648;0.007;0.005;-0.024;-0.009;0.024;-0.018;0.026;-0.013
475;-0.088949;0.27798;0.056004;0.052198;-0.11675;-0.13308;-0.30025;0.28598;0.028626;0.0039718;0.0028419;-0.070687;-0.008;-0.132;0.054;-0.011;0.007;0.005;-0.024;-0.009;0.024;-0.018;0.026;-0.013
480;-0.090083;0.27867;0.058021;0.055355;-0.11386;-0.13655;-0.30036;0.28573;0.02855;0.0045719;0.0020917;-0.068974;-0.018;-0.132;0.0785;-0.011;0.007;0.005;-0.035;-0.009;-0.0246;-0.018;0.026;-0.012
485;-0.091164;0.27956;0.060083;0.056631;-0.11145;-0.13957;-0.30041;0.28576;0.028505;0.0046532;0.0017082;-0.068978;-0.018;-0.132;0.103;-0.011;0.007;0.006;-0.024;-0.009;-0.026;-0.018;0.026;-0.012
490;-0.092347;0.28024;0.061938;0.060036;-0.10904;-0.14278;-0.30037;0.28591;0.028513;0.0018336;0.0060433;-0.078803;-0.02448;-0.142;0.103;-0.011648;0.007;0.006;-0.014;0.002;0.024;-0.019;0.026;-0.012
495;-0.093543;0.28092;0.063793;0.064089;-0.10684;-0.14583;-0.30034;0.28595;0.028528;0.00040178;0.0077442;-0.083222;-0.028;-0.132;0.103;-0.011;0.007;0.006;-0.014;0.002;0.024;-0.019;0.026;-0.013
500;-0.094847;0.28151;0.06566;0.06797;-0.10516;-0.14901;-0.30036;0.28594;0.028531;1.465e-05;0.0075642;-0.083547;-0.028;-0.132;0.103;-0.011;0.007;0.006;-0.024;0.002308;0.024;-0.018;0.026;-0.012
505;-0.096243;0.282;0.067528;0.073028;-0.10479;-0.15253;-0.30037;0.28599;0.028596;0.00032928;0.0062566;-0.081087;-0.028;-0.132;0.103;-0.011;0.007;0.006;-0.024;0.002;0.024;-0.018;0.026;-0.013
510;-0.097678;0.28249;0.069341;0.078235;-0.1053;-0.15619;-0.30041;0.28595;0.028664;0.0010027;0.0045743;-0.077152;-0.018;-0.142;0.152;-0.011;0.007;0.006;-0.024;0.002;0.024;-0.018;0.026;-0.012
515;-0.099108;0.28317;0.07112;0.083829;-0.10633;-0.1599;-0.30051;0.28584;0.028736;0.0016919;0.0032708;-0.073052;-0.01584;-0.142;0.152;-0.011;0.007;0.006;-0.01504;0.002;0.024;-0.018;0.026;-0.013
520;-0.10063;0.28407;0.07298;0.087686;-0.10698;-0.16402;-0.30066;0.28576;0.028843;0.0020539;0.0030992;-0.070097;-0.00016;-0.152;0.152;-0.011;0.007;0.006;-0.02296;0.003144;0.024;-0.019;0.026;-0.013
525;-0.10229;0.28466;0.074805;0.091224;-0.10781;-0.16875;-0.30087;0.28564;0.028999;0.0017457;0.0048126;-0.069597;0.002;-0.152;0.152;-0.011896;0.007;0.006;-0.033856;0.013;0.024;-0.018;0.026;-0.012104
530;-0.10397;0.28541;0.076668;0.095355;-0.10932;-0.17374;-0.30088;0.28557;0.028984;0.0018965;0.0049453;-0.069502;0.013;-0.15096;0.152;-0.011;0.007;0.006;-0.035;0.002;0.024;-0.018;0.026;-0.012
