Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
530;-0.14793;0.27983;0.084352;0.11942;-0.13711;-0.15273;-0.29989;0.2865;0.029301;0.0011407;0.011697;-0.07031;0.002;-0.10272;0.103;-0.012;0.006;0.006;-0.022085;-0.009;0.041248;-0.019;0.029;-0.016776
535;-0.15074;0.28008;0.085655;0.11727;-0.12703;-0.15196;-0.29982;0.28655;0.029141;0.0028399;0.0096797;-0.069648;-0.018;-0.113;0.103;-0.012;0.006;0.006;-0.048225;-0.006184;0.024;-0.019352;0.028496;-0.0108
540;-0.15349;0.28019;0.086934;0.11395;-0.11665;-0.15001;-0.29978;0.2866;0.028915;0.0045399;0.0074217;-0.06978;-0.049;-0.14091;0.103;-0.012;0.006;0.006;-0.06145;0.002;0.024;-0.017352;0.024;-0.0076
545;-0.15632;0.28013;0.088082;0.11112;-0.10645;-0.14864;-0.29971;0.28668;0.02885;0.0037655;0.0085124;-0.070692;-0.08828;-0.17096;0.1469;-0.012;0.006896;0.006;-0.046;-0.027134;0.041248;-0.016;0.024;-0.014632
550;-0.15897;0.28035;0.089219;0.10872;-0.096559;-0.14713;-0.29968;0.28672;0.028767;0.0029189;0.010042;-0.070295;-0.11768;-0.191;0.152;-0.012896;0.007;0.007;-0.014;0.002;0.024;-0.019;0.026648;-0.013416
555;-0.16139;0.28093;0.090342;0.10718;-0.0869;-0.14469;-0.29966;0.28672;0.028612;0.0036859;0.0097971;-0.070085;-0.14996;-0.20996;0.152;-0.013;0.007;0.006896;-0.062456;-0.009;0.024;-0.02;0.028;-0.007
560;-0.16379;0.28136;0.091431;0.10683;-0.078177;-0.14214;-0.2996;0.28678;0.02839;0.0057701;0.0073063;-0.070764;-0.17974;-0.221;0.152;-0.013;0.007;0.006;-0.029544;0.007951;0.055752;-0.018;0.027;-0.012632
565;-0.16642;0.28108;0.09232;0.10682;-0.070446;-0.1405;-0.29953;0.28689;0.028229;0.0065636;0.0062037;-0.070652;-0.202;-0.23884;0.152;-0.013;0.008;0.006;-0.035;-0.013023;0.024;-0.016;0.025;-0.014496
570;-0.16869;0.28135;0.093266;0.10715;-0.064512;-0.13818;-0.29946;0.287;0.028251;0.0050105;0.0081244;-0.070451;-0.232;-0.25;0.103;-0.014;0.008;0.006;-0.057;0.002;0.024;-0.018;0.024;-0.008256
575;-0.17089;0.28192;0.094219;0.10774;-0.060629;-0.13575;-0.29948;0.28702;0.0282;0.0046031;0.0093176;-0.071073;-0.232;-0.26;0.103;-0.013;0.008;0.006;-0.027973;0.013;0.024;-0.02;0.027;-0.011232
580;-0.17305;0.28273;0.09514;0.11007;-0.059437;-0.13342;-0.29943;0.28712;0.02807;0.0060493;0.0081339;-0.071056;-0.232;-0.26648;0.103;-0.014;0.008352;0.006;-0.024;-0.005128;0.024;-0.018352;0.028;-0.014352
585;-0.17527;0.28308;0.095925;0.11347;-0.060621;-0.1309;-0.29942;0.28718;0.027913;0.0074446;0.006183;-0.070807;-0.222;-0.27;0.103;-0.014;0.009;0.006;-0.035;0.009128;0.055752;-0.017;0.026;-0.009256
590;-0.17756;0.28291;0.096504;0.11918;-0.063926;-0.12879;-0.29947;0.28725;0.02786;0.0066558;0.0067036;-0.071371;-0.212;-0.27;0.103;-0.014;0.009;0.006352;-0.068;-0.009;0.041248;-0.017;0.024;-0.01
595;-0.17982;0.28306;0.09728;0.1243;-0.068826;-0.12739;-0.29952;0.28724;0.027881;0.0055711;0.0083893;-0.071495;-0.192;-0.26;0.0785;-0.0135;0.009;0.007;-0.025529;-0.005128;0.024;-0.019;0.026;-0.014
600;-0.18197;0.28368;0.098148;0.12927;-0.074729;-0.12591;-0.29957;0.2872;0.027864;0.0061725;0.0088513;-0.071131;-0.171;-0.26;0.103;-0.013;0.008;0.007;-0.046;0.002;0.024;-0.019;0.027648;-0.0104
605;-0.18417;0.28414;0.098939;0.1347;-0.080671;-0.12439;-0.29962;0.28721;0.027787;0.0072109;0.0076394;-0.071247;-0.161;-0.25;0.103;-0.013;0.008;0.007;-0.046;-0.006184;0.024;-0.018;0.027;-0.009504
610;-0.18624;0.28446;0.099708;0.13872;-0.086152;-0.12159;-0.29968;0.28724;0.027736;0.0069976;0.0069559;-0.07181;-0.146;-0.241;0.103;-0.013;0.007;0.007;-0.035;-0.009;0.024;-0.017;0.026;-0.014
615;-0.1883;0.28482;0.10048;0.14295;-0.090669;-0.11939;-0.29969;0.28726;0.027705;0.0064051;0.0076332;-0.071688;-0.12;-0.22748;0.103;-0.013;0.007;0.007;-0.053128;-0.005128;0.024;-0.018;0.025;-0.0114
620;-0.19052;0.28493;0.10104;0.14832;-0.094072;-0.11816;-0.29973;0.28728;0.027765;0.0062409;0.0086201;-0.07169;-0.11;-0.20748;0.103;-0.013;0.007;0.007;-0.049872;0.023;0.024;-0.019;0.026;-0.009
625;-0.19289;0.28492;0.10156;0.1537;-0.096526;-0.11813;-0.29976;0.28738;0.027747;0.0071156;0.0081227;-0.072372;-0.097134;-0.191;0.103;-0.012;0.006;0.007;-0.035;0.002;0.073;-0.018;0.028;-0.012648
630;-0.19483;0.28554;0.1023;0.15703;-0.097995;-0.11618;-0.29985;0.28735;0.027683;0.0074518;0.0074171;-0.072679;-0.079;-0.172;0.103;-0.012;0.006;0.007;-0.029544;0.002;0.073;-0.017;0.027;-0.012352
635;-0.19692;0.28576;0.10294;0.15947;-0.098534;-0.11387;-0.29989;0.28737;0.027703;0.0063652;0.0077163;-0.072744;-0.06684;-0.142;0.103;-0.012;0.006;0.007;-0.057;-0.001872;0.073;-0.017648;0.025;-0.009
640;-0.19897;0.28596;0.10357;0.16174;-0.098401;-0.11165;-0.29991;0.28741;0.027724;0.0059819;0.0082729;-0.073264;-0.049;-0.13006;0.103;-0.012;0.006;0.006784;-0.049872;0.002;0.024;-0.019;0.025;-0.011648
645;-0.20114;0.28592;0.10405;0.16304;-0.096982;-0.11068;-0.29996;0.28744;0.027756;0.0064684;0.0085738;-0.073569;-0.049;-0.113;0.103;-0.012;0.006;0.006784;-0.027872;0.002;0.041248;-0.019;0.027;-0.013
650;-0.20338;0.28577;0.10442;0.164;-0.094415;-0.11052;-0.30004;0.28742;0.027778;0.0066241;0.0080144;-0.073416;-0.049;-0.113;0.103;-0.012;0.006;0.006;-0.046;0.002;0.073;-0.017;0.027;-0.01
655;-0.20546;0.28587;0.10481;0.16357;-0.091059;-0.10963;-0.30011;0.28736;0.027734;0.0064687;0.0070074;-0.073682;-0.059;-0.113;0.103;-0.012;0.006;0.006;-0.024;0.002;0.073;-0.017;0.026;-0.011648
660;-0.20747;0.28613;0.1053;0.16035;-0.086864;-0.10859;-0.30012;0.28736;0.027754;0.0058135;0.0074095;-0.07378;-0.069;-0.11404;0.103;-0.012;0.006;0.006;-0.035;-0.009;0.024;-0.018;0.025;-0.013
665;-0.20929;0.28659;0.10576;0.15655;-0.082255;-0.10705;-0.30009;0.28739;0.027793;0.0058399;0.007972;-0.073569;-0.069;-0.12325;0.103;-0.012;0.006;0.006;-0.035;0.005872;0.024;-0.019;0.026;-0.011
670;-0.21126;0.28669;0.1061;0.15213;-0.077089;-0.10649;-0.30005;0.28744;0.027888;0.0060038;0.0080628;-0.073744;-0.07928;-0.14228;0.103;-0.012;0.006;0.006;-0.038872;0.009128;0.055752;-0.018;0.027;-0.011
675;-0.21321;0.28675;0.10639;0.14795;-0.071865;-0.1067;-0.30004;0.28754;0.027959;0.0053008;0.0081191;-0.074266;-0.10028;-0.16219;0.103;-0.012;0.007;0.006;-0.031128;-0.006184;0.073;-0.017;0.027;-0.013
680;-0.21525;0.28658;0.10656;0.14407;-0.066584;-0.10797;-0.30008;0.28752;0.027987;0.0046603;0.0079257;-0.074418;-0.12;-0.191;0.103;-0.012977;0.007;0.006;-0.035;0.002;0.024;-0.018;0.026;-0.011256
685;-0.21714;0.28657;0.1067;0.14032;-0.061714;-0.10919;-0.30015;0.28745;0.027961;0.0050366;0.0075461;-0.074531;-0.141;-0.201;0.103;-0.013;0.007;0.006;-0.0515;0.002;0.024;-0.019;0.025;-0.0105
690;-0.21886;0.28677;0.10694;0.13564;-0.057552;-0.11001;-0.30014;0.28751;0.028068;0.0045997;0.0086703;-0.07475;-0.151;-0.201;0.152;-0.013;0.007;0.006;-0.028125;0.002;0.024;-0.018;0.0265;-0.0125
695;-0.22052;0.28707;0.10715;0.13172;-0.054056;-0.111;-0.30012;0.28756;0.028096;0.0049044;0.0082997;-0.074954;-0.161;-0.211;0.103;-0.013;0.007;0.007;-0.0295;0.002;0.0485;-0.017;0.027;-0.012
700;-0.22219;0.28721;0.10727;0.12797;-0.051271;-0.11193;-0.30014;0.28756;0.028112;0.0044713;0.0074743;-0.075061;-0.171;-0.22072;0.103;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.0175;0.026;-0.0105
705;-0.22382;0.28743;0.10741;0.12541;-0.049626;-0.11308;-0.30017;0.28752;0.028164;0.0037769;0.0074938;-0.075043;-0.171;-0.221;0.103;-0.013;0.008;0.007;-0.035;-0.0035;0.024;-0.018;0.025;-0.012
710;-0.22538;0.28768;0.10744;0.12372;-0.048892;-0.1139;-0.30021;0.28746;0.028194;0.004223;0.0073209;-0.07485;-0.181;-0.221;0.103;-0.013;0.007972;0.007;-0.0295;-0.0035;0.024;-0.018;0.0255;-0.012
715;-0.22697;0.28774;0.10747;0.12185;-0.049086;-0.11427;-0.3002;0.28751;0.028254;0.0043483;0.0078226;-0.07521;-0.181;-0.211;0.152;-0.013;0.008;0.007;-0.0405;0.002;0.0485;-0.0175;0.027;-0.011
720;-0.2286;0.28755;0.10735;0.12135;-0.050228;-0.11451;-0.30016;0.28761;0.02831;0.0036914;0.0080897;-0.075615;-0.181;-0.201;0.103;-0.013;0.007104;0.007;-0.035;-0.0035;0.073;-0.017;0.027;-0.012
725;-0.23009;0.28748;0.10725;0.12145;-0.052137;-0.11391;-0.30018;0.28757;0.028336;0.003072;0.0076767;-0.075526;-0.16996;-0.201;0.103;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.012
730;-0.23151;0.28749;0.10717;0.12133;-0.054542;-0.11273;-0.30017;0.28756;0.02837;0.0032118;0.0075932;-0.075369;-0.161;-0.201;0.103;-0.013;0.007;0.007;-0.0515;0.002;0.024;-0.019;0.025;-0.011
735;-0.2328;0.2877;0.10711;0.12131;-0.057571;-0.11113;-0.30016;0.28758;0.028401;0.0037496;0.0076211;-0.075507;-0.15316;-0.191;0.103;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.011
740;-0.23423;0.28766;0.10697;0.12141;-0.060753;-0.1102;-0.30015;0.28763;0.028446;0.0037077;0.0076182;-0.075661;-0.151;-0.18394;0.103;-0.012784;0.007;0.007;-0.024;0.002;0.024;-0.017;0.027;-0.012
745;-0.23568;0.28759;0.10682;0.12133;-0.06424;-0.10966;-0.3002;0.28756;0.028445;0.0035594;0.0071333;-0.075623;-0.141;-0.182;0.103;-0.012216;0.007;0.007;-0.035;0.002;0.024;-0.018;0.0265;-0.011
750;-0.23706;0.28755;0.10661;0.12074;-0.067117;-0.10937;-0.30024;0.28745;0.02846;0.0034519;0.0069561;-0.0755;-0.13;-0.182;0.103;-0.012;0.007;0.007;-0.035;0.0075;0.024;-0.019;0.025;-0.011
755;-0.23842;0.28748;0.10639;0.11999;-0.069912;-0.10931;-0.30013;0.28763;0.028553;0.0030521;0.0075886;-0.075965;-0.12;-0.17848;0.103;-0.012;0.007;0.007;-0.0405;0.002;0.024;-0.018;0.025;-0.012
760;-0.23977;0.28742;0.10616;0.11862;-0.072155;-0.1096;-0.3001;0.2877;0.028573;0.0032227;0.0076982;-0.076049;-0.12;-0.172;0.103;-0.012;0.007;0.007;-0.035;0.002;0.024;-0.017;0.026;-0.011
765;-0.24105;0.2873;0.10584;0.11805;-0.074367;-0.10921;-0.30015;0.28762;0.02862;0.0024974;0.0079497;-0.075799;-0.11;-0.17552;0.054;-0.012;0.006352;0.007;-0.035;-0.0035;0.024;-0.018;0.027;-0.011
770;-0.24226;0.28723;0.10557;0.1161;-0.075914;-0.10832;-0.30013;0.28764;0.028673;0.0020434;0.0077405;-0.075923;-0.1;-0.172;0.054;-0.012;0.006;0.007;-0.024;0.0075;0.0485;-0.0185;0.026;-0.012
775;-0.24333;0.28733;0.1053;0.11464;-0.077402;-0.10679;-0.30014;0.28762;0.028721;0.0022213;0.0074848;-0.07593;-0.1;-0.172;0.0785;-0.0125;0.007;0.007;-0.024;0.002;0.024;-0.019;0.026;-0.012
780;-0.24441;0.28735;0.10498;0.11264;-0.078559;-0.10502;-0.30018;0.28757;0.028744;0.0025408;0.007484;-0.075913;-0.115;-0.182;0.103;-0.012;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.011
785;-0.24554;0.28718;0.10462;0.11067;-0.079502;-0.10325;-0.30018;0.28757;0.028737;0.002556;0.007375;-0.076081;-0.12352;-0.182;0.103;-0.012;0.007;0.007;-0.024;0.002;0.024;-0.018;0.027;-0.011
790;-0.2466;0.28713;0.10423;0.10918;-0.08064;-0.10153;-0.30019;0.28758;0.028777;0.0020095;0.007402;-0.076171;-0.13;-0.191;0.054;-0.012;0.007;0.008;-0.024;-0.009;0.024;-0.018;0.027;-0.012
795;-0.24776;0.28683;0.1038;0.10745;-0.081905;-0.10034;-0.30015;0.2876;0.028865;0.0013361;0.0082162;-0.076247;-0.141;-0.182;0.054;-0.012;0.007;0.008;-0.024;0.002;0.0485;-0.019;0.026;-0.011
800;-0.24881;0.28667;0.10334;0.10608;-0.083389;-0.09952;-0.30023;0.28749;0.02885;0.0021911;0.0076448;-0.0763;-0.141;-0.191;0.103;-0.012;0.007;0.008;-0.035;0.002;0.073;-0.018;0.026;-0.011
805;-0.24987;0.28635;0.10286;0.10493;-0.0856;-0.09874;-0.30019;0.28751;0.02892;0.0018172;0.008091;-0.076223;-0.141;-0.191;0.103;-0.012;0.007;0.007784;-0.035;0.002;0.0485;-0.017;0.026;-0.012
810;-0.25085;0.28625;0.10246;0.1022;-0.087706;-0.097734;-0.30023;0.28742;0.028931;0.0017841;0.0079121;-0.07606;-0.151;-0.19316;0.103;-0.012216;0.007;0.007;-0.0405;-0.009;0.0485;-0.018;0.027;-0.011
815;-0.25171;0.28628;0.10211;0.099018;-0.090052;-0.096516;-0.30025;0.28736;0.028915;0.0020281;0.0072384;-0.075786;-0.151;-0.201;0.103;-0.013;0.007;0.007;-0.035;-0.0035;0.024;-0.018;0.026;-0.011
820;-0.25259;0.28624;0.10168;0.096678;-0.092933;-0.095487;-0.30028;0.28732;0.028935;0.002182;0.0069954;-0.075759;-0.151;-0.201;0.054;-0.012104;0.007;0.007;-0.0295;-0.009;0.024;-0.018;0.026;-0.012
825;-0.2534;0.28613;0.10133;0.093722;-0.095618;-0.094129;-0.30031;0.28725;0.028945;0.0023961;0.007346;-0.075651;-0.151;-0.201;0.103;-0.012;0.007;0.007;-0.0295;-0.009;0.024;-0.017;0.026;-0.011
830;-0.2543;0.28598;0.10092;0.091444;-0.098313;-0.093769;-0.30033;0.28723;0.029022;0.0018118;0.0078878;-0.075899;-0.141;-0.201;0.054;-0.013;0.007;0.007;-0.035;-0.009;0.024;-0.018;0.0265;-0.011
835;-0.25488;0.28623;0.10066;0.087949;-0.1006;-0.092314;-0.30032;0.28724;0.029059;0.0013944;0.0078176;-0.075972;-0.141;-0.211;0.054;-0.013;0.007;0.007;-0.0295;-0.009;0.024;-0.018;0.027;-0.012
840;-0.25566;0.2861;0.10025;0.08648;-0.10269;-0.092393;-0.30033;0.28719;0.029089;0.0015363;0.0079021;-0.075779;-0.151;-0.211;0.054;-0.013;0.007;0.007;-0.024;0.002;0.0485;-0.0185;0.026;-0.012
845;-0.25633;0.28613;0.099928;0.084101;-0.10484;-0.092131;-0.30034;0.28719;0.029067;0.0022026;0.0072982;-0.075756;-0.151;-0.211;0.054;-0.013;0.007;0.007;-0.024;-0.0035;0.024;-0.018;0.026;-0.0115
850;-0.25698;0.28617;0.099579;0.082557;-0.10708;-0.092249;-0.30033;0.28714;0.029115;0.001775;0.0076621;-0.075523;-0.151;-0.221;0.054;-0.012028;0.007;0.007028;-0.024;-0.009;0.0485;-0.0175;0.026;-0.012
855;-0.25763;0.28614;0.099205;0.081288;-0.10931;-0.092648;-0.30038;0.28703;0.029129;0.0013924;0.0080399;-0.075294;-0.151;-0.221;0.054;-0.013;0.007;0.007;-0.024;0.002;0.073;-0.018;0.027;-0.012
860;-0.25832;0.2861;0.09886;0.080089;-0.11188;-0.093455;-0.30041;0.28693;0.029131;0.0015128;0.0081562;-0.075156;-0.151;-0.211;0.054;-0.013;0.007;0.007;-0.035;0.002;0.073;-0.0185;0.026;-0.011
865;-0.25892;0.28612;0.098496;0.079149;-0.11474;-0.093923;-0.30037;0.287;0.02915;0.0017096;0.0080902;-0.07541;-0.151;-0.211;0.054;-0.013;0.008;0.007;-0.0295;0.002;0.073;-0.018;0.026;-0.012
870;-0.25956;0.28604;0.098107;0.078981;-0.11788;-0.094451;-0.30034;0.28706;0.029216;0.0010333;0.0087211;-0.075563;-0.151;-0.201;0.054;-0.012;0.007;0.007;-0.035;0.002;0.073;-0.017;0.026;-0.012
875;-0.26015;0.28596;0.097756;0.078892;-0.12147;-0.094442;-0.30037;0.28701;0.029243;0.00057424;0.0093053;-0.075485;-0.151;-0.201;0.054;-0.013;0.007;0.008;-0.035;0.002;0.123;-0.018;0.027;-0.012
880;-0.26076;0.28581;0.097387;0.078646;-0.12481;-0.094456;-0.30039;0.28696;0.02923;0.00076887;0.0092947;-0.075451;-0.14128;-0.201;0.054;-0.013;0.007;0.008;-0.024;0.013;0.098;-0.018;0.027;-0.0115
885;-0.26131;0.28576;0.097063;0.077715;-0.12782;-0.094485;-0.30039;0.28696;0.029255;0.0010026;0.0089273;-0.075376;-0.15072;-0.201;0.054;-0.013;0.007;0.008;-0.024;0.013;0.123;-0.018;0.027;-0.012
890;-0.26184;0.28564;0.096736;0.077397;-0.13091;-0.094088;-0.30036;0.28696;0.029282;0.00094519;0.0093121;-0.075257;-0.141;-0.201;0.054;-0.012;0.007;0.008;-0.024;0.013;0.073;-0.018;0.026;-0.012
895;-0.26227;0.28559;0.096448;0.077038;-0.13345;-0.093668;-0.30037;0.28687;0.029255;0.0008498;0.0094957;-0.075044;-0.13;-0.19204;0.006;-0.013;0.007;0.007104;-0.035;0.002;0.073;-0.018;0.026;-0.0115
900;-0.26272;0.28551;0.096164;0.076365;-0.13584;-0.093211;-0.30036;0.28686;0.02927;0.00042631;0.0099912;-0.075022;-0.12;-0.191;0.054;-0.012;0.007;0.008;-0.0295;0.002;0.073;-0.018;0.026;-0.0115
905;-0.26318;0.28547;0.095905;0.075234;-0.13762;-0.093423;-0.30035;0.28691;0.029309;0.00041016;0.009926;-0.075119;-0.13;-0.191;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.019;0.026;-0.011
910;-0.26359;0.28543;0.095633;0.074874;-0.13935;-0.093421;-0.30034;0.28692;0.029309;0.00084365;0.0095088;-0.075146;-0.13862;-0.201;0.054;-0.013;0.007;0.007;-0.0295;-0.009;0.0485;-0.018;0.026;-0.011
915;-0.26394;0.28542;0.095418;0.073581;-0.14108;-0.093322;-0.30034;0.28692;0.029333;0.0004906;0.010184;-0.075344;-0.14884;-0.201;0.054;-0.013;0.007;0.007;-0.024;0.002;0.073;-0.018;0.026;-0.012
920;-0.26427;0.28547;0.095222;0.072483;-0.14247;-0.093812;-0.30036;0.28691;0.029325;0.00019896;0.010553;-0.075427;-0.151;-0.201;0.054;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.011
925;-0.26459;0.28543;0.095077;0.070839;-0.1439;-0.094123;-0.30039;0.28682;0.029342;0.00014812;0.01087;-0.075214;-0.15452;-0.201;0.054;-0.012352;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.012
930;-0.26488;0.28544;0.094896;0.0694;-0.14508;-0.094468;-0.30036;0.28692;0.029367;0.00022306;0.010902;-0.07545;-0.161;-0.201;0.054;-0.013;0.007;0.007;-0.0405;0.002;0.024;-0.018;0.026;-0.012
935;-0.26514;0.28545;0.094676;0.069397;-0.1467;-0.094703;-0.30034;0.28691;0.029377;0.00016372;0.01109;-0.075256;-0.161;-0.201;0.054;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.012
940;-0.26527;0.28554;0.094531;0.068247;-0.14827;-0.094352;-0.30028;0.28696;0.02945;-0.00082017;0.012034;-0.075351;-0.161;-0.201;0.054;-0.013;0.007;0.007;-0.027872;-0.001872;0.024;-0.018;0.026;-0.012
945;-0.26549;0.28552;0.094294;0.068819;-0.15055;-0.094132;-0.30028;0.28704;0.029495;-0.0010092;0.012247;-0.075677;-0.171;-0.201;0.054;-0.0125;0.007;0.007;-0.027872;0.002;0.024;-0.018;0.026;-0.011648
950;-0.26574;0.2854;0.094039;0.068877;-0.15282;-0.093889;-0.30031;0.28699;0.029463;-0.00038439;0.011802;-0.075506;-0.171;-0.201;0.054;-0.013;0.007;0.007;-0.027872;0.002;0.024;-0.018;0.027;-0.012
955;-0.2658;0.2855;0.093918;0.068564;-0.15566;-0.093091;-0.30033;0.2869;0.029434;1.7044e-05;0.011656;-0.075372;-0.171;-0.201;0.054;-0.013;0.007;0.007;-0.027872;0.002;0.024;-0.018;0.026;-0.012
960;-0.26594;0.2855;0.093693;0.068952;-0.15888;-0.092353;-0.30033;0.28692;0.029437;-0.00030641;0.011878;-0.075435;-0.171;-0.201;0.054;-0.013;0.007;0.008;-0.035;-0.009;0.024;-0.018;0.026;-0.012
965;-0.26597;0.28561;0.093535;0.069051;-0.16194;-0.091779;-0.30028;0.28701;0.029519;-0.0014781;0.013276;-0.075653;-0.17748;-0.201;0.054;-0.013;0.007;0.007;-0.035;-0.009;-0.026;-0.018;0.026;-0.012
970;-0.2661;0.28561;0.093375;0.068834;-0.1651;-0.091682;-0.30031;0.28698;0.029528;-0.0010814;0.012947;-0.075625;-0.171;-0.201;0.054;-0.012352;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
975;-0.26615;0.28563;0.093215;0.068789;-0.16848;-0.091417;-0.30035;0.2869;0.029495;-0.00050795;0.012701;-0.075575;-0.161;-0.201;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
980;-0.26628;0.28558;0.093011;0.069212;-0.17156;-0.091913;-0.30032;0.28694;0.029541;-0.00098176;0.013165;-0.075579;-0.161;-0.19316;0.054;-0.013;0.007;0.007784;-0.035;-0.009;0.024;-0.018;0.026;-0.012
985;-0.26627;0.28568;0.092859;0.069569;-0.17472;-0.092107;-0.30027;0.287;0.029606;-0.0016319;0.013849;-0.075636;-0.141;-0.191;0.054;-0.013;0.007;0.007;-0.035;-0.001872;-0.026;-0.018;0.026;-0.011352
990;-0.26628;0.28575;0.092781;0.067836;-0.1773;-0.09242;-0.30029;0.28701;0.029583;-0.0013094;0.013608;-0.075816;-0.141;-0.191;0.054;-0.012;0.007;0.008;-0.035;0.002;0.0064;-0.018;0.026;-0.012
995;-0.26629;0.2858;0.092621;0.067327;-0.17975;-0.093289;-0.30028;0.287;0.029549;-0.0010708;0.013678;-0.07579;-0.141;-0.182;0.054;-0.012;0.007;0.007;-0.024;0.002;-0.026;-0.018;0.026;-0.012
1000;-0.26629;0.28584;0.09251;0.065866;-0.18173;-0.093915;-0.30024;0.28708;0.02958;-0.0011222;0.013647;-0.075853;-0.13;-0.18096;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026352;-0.012
1005;-0.26631;0.28587;0.09241;0.06473;-0.18359;-0.094684;-0.30026;0.28709;0.029597;-0.0014876;0.013654;-0.075858;-0.12;-0.17287;0.054;-0.012;0.007;0.007;-0.024;-0.001872;0.024;-0.018;0.026;-0.012
1010;-0.26629;0.28594;0.092322;0.063077;-0.185;-0.095427;-0.30029;0.28702;0.029595;-0.0016594;0.01405;-0.075808;-0.12;-0.172;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
1015;-0.26626;0.28609;0.092266;0.061491;-0.18635;-0.096109;-0.30025;0.28706;0.029611;-0.0014207;0.013955;-0.075851;-0.11;-0.172;0.054;-0.012972;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
1020;-0.26633;0.28604;0.092101;0.061153;-0.18774;-0.097289;-0.30027;0.28706;0.029587;-0.0011021;0.01362;-0.075925;-0.12;-0.172;0.006;-0.013;0.007;0.007;-0.035;-0.009;0.024;-0.018;0.026352;-0.012
1025;-0.26621;0.28618;0.092023;0.059909;-0.18925;-0.097291;-0.30028;0.28706;0.029603;-0.0012796;0.013905;-0.075978;-0.12;-0.172;0.006;-0.013;0.007;0.007;-0.046;-0.009;0.073;-0.018;0.026;-0.012
1030;-0.26628;0.28612;0.091887;0.058556;-0.19047;-0.098175;-0.30029;0.28706;0.029641;-0.0019818;0.014286;-0.075897;-0.12;-0.172;0.006;-0.013;0.007;0.007;-0.042128;-0.001872;0.024;-0.018;0.026;-0.012
1035;-0.26628;0.28623;0.091812;0.057526;-0.1923;-0.098645;-0.30023;0.28718;0.029679;-0.0021699;0.014461;-0.076061;-0.12;-0.162;0.054;-0.012;0.007;0.007;-0.035;-0.005128;0.024;-0.018;0.026;-0.012
1040;-0.26624;0.28629;0.091771;0.056203;-0.19428;-0.09861;-0.30024;0.28716;0.029654;-0.0018212;0.014475;-0.076026;-0.12;-0.16223;0.054;-0.012;0.007;0.007;-0.035;-0.009;0.024;-0.018;0.026;-0.012
1045;-0.26628;0.28623;0.091609;0.055884;-0.1961;-0.099058;-0.30026;0.28707;0.029651;-0.002004;0.014605;-0.075769;-0.11028;-0.162;0.054;-0.012;0.007;0.007;-0.031128;-0.005128;0.024;-0.018;0.026648;-0.012
1050;-0.26621;0.28642;0.091578;0.054475;-0.19796;-0.099144;-0.30028;0.28708;0.029622;-0.0016245;0.013977;-0.07588;-0.12;-0.162;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.011648
1055;-0.26626;0.28635;0.091447;0.053797;-0.1997;-0.099806;-0.30032;0.28705;0.0296;-0.0014686;0.0143;-0.076077;-0.11;-0.172;0.054;-0.013;0.007;0.007;-0.031128;-0.001872;0.024;-0.018;0.026;-0.011352
1060;-0.26625;0.28638;0.091381;0.05264;-0.20137;-0.10031;-0.30032;0.28705;0.02961;-0.0013459;0.014391;-0.076067;-0.11;-0.172;0.054;-0.013;0.007;0.007;-0.035;-0.009;0.024;-0.018;0.026;-0.012
1065;-0.26622;0.28649;0.091336;0.051312;-0.20283;-0.10046;-0.30033;0.28705;0.029643;-0.0015132;0.014482;-0.075973;-0.10104;-0.17096;0.054;-0.013;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.012
1070;-0.26622;0.28649;0.091251;0.050291;-0.20409;-0.10101;-0.30035;0.28703;0.029668;-0.0020889;0.015225;-0.076073;-0.10896;-0.162;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.011352
